year,doy,hoursmin,fire_name,mtbs_fire_name,cause,size,class,latitude,longitude
2011,133,1800.0,FORKS,"",Campfire,2.4,B,34.58055556,-119.16694444
2011,218,1800.0,SCOUT,"",Children,0.1,A,34.84472222,-119.09027778
2011,253,900.0,"PINOS #1","",Lightning,0.25,A,34.84,-118.92694444
2011,253,900.0,NORTH,"",Lightning,0.25,A,34.82138889,-118.92694444
2011,253,900.0,"PINOS 2","",Lightning,0.25,A,34.81388889,-119.12222222
2011,253,1100.0,LOCK,"",Lightning,0.25,A,34.78305556,-119.04444444
2011,253,1700.0,WILD,"",Lightning,0.25,A,34.75,-119.125
2011,253,2000.0,PEAK,"",Lightning,0.5,B,34.85638889,-119.08333333
2011,253,1600.0,SALT,"",Lightning,15.0,C,34.89555556,-119.05333333
2011,253,900.0,"FRAZIER 1","",Lightning,16.0,C,34.79527778,-118.92694444
2011,254,1200.0,"EAGLE #2","",Lightning,0.25,A,34.88194444,-119.10583333
2011,267,1000.0,GOODLUCK,"",Lightning,0.5,B,34.765,-118.96666667
2011,295,1100.0,STATION,"",Miscellaneous,30.0,C,34.83777778,-118.96138889
2011,332,1400.0,SUMMIT,"",Campfire,2.7,B,34.80194444,-119.12583333
2011,1,1000.0,CHRYSLER300,"",Miscellaneous,0.1,A,34.27166667,-117.46611111
2011,22,1500.0,DIVIDER,"",Miscellaneous,0.5,B,34.31777778,-117.48
2011,22,2000.0,"DIVIDER 2","",Miscellaneous,0.75,B,34.33194444,-117.47416667
2011,45,1200.0,RIVIERA,"",Miscellaneous,0.1,A,34.34833333,-117.43972222
2011,94,1600.0,DAVIS,"","Debris Burning",0.1,A,34.47333333,-117.63972222
2011,104,1000.0,STUVELING,"","Debris Burning",0.1,A,34.36222222,-117.55888889
2011,105,1600.0,MAXIMA,"","Equipment Use",0.01,A,34.2375,-117.42694444
2011,133,1400.0,MORMON,"","Equipment Use",0.25,A,34.32666667,-117.51333333
2011,135,400.0,SPRINGWATER,"","Debris Burning",0.01,A,34.24388889,-117.28361111
2011,144,1100.0,"VALLE VISTA","","Debris Burning",0.1,A,34.36333333,-117.56138889
2011,146,2100.0,PILOT,"",Campfire,0.01,A,34.26638889,-117.27444444
2011,149,1900.0,FREEWAY,"",Miscellaneous,3.0,B,34.32583333,-117.51333333
2011,167,1000.0,STUMP,"",Smoking,0.01,A,34.24055556,-117.32
2011,179,1200.0,BLUE,"","Equipment Use",2.6,B,34.24666667,-117.405
2011,191,1500.0,RANCHO,"",Miscellaneous,0.5,B,34.15638889,-117.565
2011,201,1400.0,LEXUS,"","Equipment Use",0.1,A,34.20805556,-117.28638889
2011,204,1100.0,BLUE2,"","Equipment Use",0.01,A,34.26138889,-117.44972222
2011,206,700.0,KENWOOD,"","Equipment Use",1.0,B,34.23611111,-117.42444444
2011,215,1500.0,SILVERWOOD,"",Miscellaneous,5.0,B,34.31805556,-117.33666667
2011,215,900.0,OAKHILLS,"","Equipment Use",1.0,B,34.3325,-117.42333333
2011,220,2300.0,TAMARIND,"",Miscellaneous,0.1,A,34.37583333,-117.55444444
2011,220,1600.0,FORD,"","Equipment Use",0.1,A,34.0,-117.285
2011,221,400.0,THUNDER,"",Miscellaneous,0.01,A,34.30166667,-117.43361111
2011,222,1300.0,BDC,"",Miscellaneous,0.1,A,34.33,-117.51305556
2011,223,1800.0,CHEROKEE,"","Equipment Use",0.1,A,34.2425,-117.42472222
2011,225,2100.0,ESCAPE,"","Equipment Use",0.1,A,34.33333333,-117.48305556
2011,225,1600.0,"HONDA 2","","Equipment Use",0.1,A,34.36777778,-117.64166667
2011,233,1100.0,MATTRESS,"","Equipment Use",0.1,A,34.19972222,-117.28472222
2011,234,1300.0,SWARTHOUT,"",Miscellaneous,5.0,B,34.31055556,-117.47611111
2011,234,1300.0,KEN,"","Equipment Use",350.0,E,34.24472222,-117.42555556
2011,235,1400.0,DITCH,"",Miscellaneous,1.0,B,34.19972222,-117.285
2011,235,1700.0,OLD,"","Equipment Use",0.1,A,34.19972222,-117.285
2011,239,1400.0,CORVETTE,"","Equipment Use",0.1,A,34.34694444,-117.44111111
2011,243,800.0,OIL,"","Debris Burning",0.1,A,34.37944444,-117.56583333
2011,245,1200.0,HILL,HILL,Miscellaneous,1150.0,F,34.35527778,-117.43972222
2011,249,1900.0,SULLIVAN,"","Equipment Use",0.1,A,34.30333333,-117.45805556
2011,252,1400.0,HESS,"","Equipment Use",0.25,A,34.36111111,-117.54472222
2011,252,1100.0,OVERPASS,"",Smoking,0.25,A,34.31138889,-117.47388889
2011,253,1400.0,GOLDEN,"",Campfire,0.1,A,34.16916667,-117.25944444
2011,254,200.0,15,"","Equipment Use",0.1,A,34.31361111,-117.47333333
2011,254,1700.0,DEVORE,"","Equipment Use",0.5,B,34.22916667,-117.41416667
2011,256,1500.0,"THUNDER MTN #2","",Lightning,0.25,A,34.28916667,-117.60972222
2011,256,1500.0,"THUNDER MTN #1","",Lightning,0.25,A,34.28916667,-117.60972222
2011,257,2200.0,TURK,"","Equipment Use",0.1,A,34.2175,-117.46138889
2011,257,100.0,SPLIT,"",Miscellaneous,0.1,A,34.2425,-117.42638889
2011,263,200.0,SEMI,"","Equipment Use",0.1,A,34.28861111,-117.40694444
2011,276,1100.0,MIDWAY,"","Equipment Use",0.65,B,34.235,-117.42027778
2011,293,800.0,INTERSTATE,"","Equipment Use",0.01,A,34.34416667,-117.4525
2011,296,300.0,"FIFTEEN #2","",Miscellaneous,0.5,B,34.20305556,-117.40805556
2011,303,1300.0,MINI,"","Equipment Use",0.1,A,34.2425,-117.42638889
2011,304,1500.0,BRAKE,"","Equipment Use",0.1,A,34.2875,-117.45111111
2011,314,1200.0,CAJON,"","Equipment Use",0.1,A,34.21555556,-117.40722222
2011,327,900.0,RAILROAD,"",Children,0.1,A,34.32972222,-117.51305556
2011,328,1300.0,SWITCHBACK#1,"","Equipment Use",0.1,A,34.34222222,-117.45277778
2011,328,1300.0,"SWITHCBACK #2","","Equipment Use",0.1,A,34.35166667,-117.43833333
2011,332,1400.0,MESA,"",Miscellaneous,0.1,A,34.33527778,-117.47444444
2011,339,2000.0,HONDA,"","Equipment Use",0.1,A,34.35166667,-117.43611111
2011,342,1000.0,ROCK,"","Debris Burning",0.1,A,34.22888889,-117.46
2011,342,2100.0,TRAILWAYS,"","Equipment Use",0.1,A,34.33694444,-117.4575
2011,342,1300.0,SONORA,"",Miscellaneous,2.5,B,34.39333333,-117.51083333
2011,343,1200.0,SHADOW,"",Miscellaneous,0.1,A,34.35972222,-117.53361111
2011,363,1500.0,SAYLE,"","Equipment Use",0.1,A,34.33,-117.51305556
2011,364,2100.0,LOG,"",Miscellaneous,0.1,A,34.24333333,-117.28611111
2011,118,1200.0,TAO,"",Arson,1.5,B,34.6083,-117.2578
2011,107,1600.0,ESTELLE,"",Missing/Undefined,4.1,B,33.76506,-117.42575
2011,125,700.0,STODDARD,"","Equipment Use",2.0,B,34.605,-117.2505
2011,127,1300.0,RIVER,"",Missing/Undefined,1.0,B,33.72636,-117.27308
2011,136,2000.0,STEELE,"",Miscellaneous,2.0,B,33.7567,-117.3008
2011,149,1300.0,"EL MIRAGE","",Miscellaneous,138.4,D,34.6881,-117.5325
2011,149,1400.0,"STEELE 2","",Miscellaneous,33.4,C,33.75769,-117.30972
2011,149,1600.0,SALTER,"",Missing/Undefined,5.0,B,33.81231,-117.31264
2011,157,1300.0,ROCKY,"",Missing/Undefined,5.0,B,33.80144,-117.27064
2011,190,1500.0,ROSA,"",Miscellaneous,3.0,B,33.7719,-117.3233
2011,185,2100.0,ELEVENTH,"",Missing/Undefined,0.5,B,33.70525,-117.34219
2011,194,1900.0,ROSETTA,"",Missing/Undefined,2.0,B,33.70164,-117.31125
2011,197,1300.0,"FIFTY EIGHT","","Equipment Use",2.0,B,34.8692,-117.5033
2011,218,1000.0,PALM,"",Miscellaneous,5.0,B,33.8122,-117.3103
2011,233,1400.0,TERRA,"",Miscellaneous,25.0,C,34.9789,-118.2758
2011,229,1700.0,READ,"",Missing/Undefined,2.0,B,33.76,-117.28455
2011,232,1300.0,RICHARD,"",Miscellaneous,5.0,B,33.7556,-117.3039
2011,248,1300.0,WAGON,"",Structure,345.0,E,34.48933,-118.36264
2011,246,1200.0,KEYSTONE,"",Lightning,23.0,C,33.72722,-117.26375
2011,246,1100.0,ROSA,"",Missing/Undefined,4.0,B,33.76131,-117.33086
2011,238,1300.0,ROVER,"",Missing/Undefined,12.0,C,34.5045,-118.2195
2011,304,1400.0,BUREAU,"","Equipment Use",0.5,B,34.47958,-118.29689
2011,335,200.0,CAMPBELL,"",Missing/Undefined,0.2,A,34.02358,-117.49044
2011,339,1800.0,"EL TORO","",Missing/Undefined,1.0,B,33.73044,-117.32458
2011,342,1700.0,CONNECTICUT,"",Missing/Undefined,0.3,B,33.701672,-117.25681
2011,163,1700.0,IKEA,"",Missing/Undefined,629.0,E,35.0242,-119.0219
2011,228,1600.0,GRAPE,"",Missing/Undefined,175.0,D,34.8997,-118.9225
2011,14,1500.0,"MALIBU BEACH","",Missing/Undefined,0.1,A,34.03363,-118.74002
2011,180,1100.0,"RANCHO CONEJO","",Missing/Undefined,4.5,B,34.2042,-118.9297
2011,188,1100.0,ENCINAL,"",Missing/Undefined,2.4,B,34.0945,-118.83893
2011,191,1300.0,COLINA,"",Missing/Undefined,0.1,A,34.08844,-118.5961
2011,198,1100.0,"SADDLE PEAK AC","",Missing/Undefined,0.1,A,34.077978,-118.65506
2011,204,1900.0,"CONEJO GRADE","",Missing/Undefined,14.2,C,34.200728,-118.967124
2011,206,1300.0,"SADDLE PEAK 2 AC","",Missing/Undefined,0.1,A,34.07797,-118.654966
2011,212,1100.0,"SANDSTONE AC","",Missing/Undefined,0.1,A,34.145191,-118.956553
2011,214,1300.0,FOOSE,"",Missing/Undefined,0.8,B,34.067148,-118.890674
2011,230,1000.0,"RSV AC","",Missing/Undefined,0.1,A,34.145156,-118.956688
2011,236,1700.0,"LAS VIRGENES","",Missing/Undefined,1.3,B,34.10197,-118.71346
2011,236,1700.0,"SATWIWA AC","",Missing/Undefined,0.1,A,34.14934,-118.959841
2011,241,1500.0,ALIZIA,"",Missing/Undefined,4.0,B,34.175251,-118.695502
2011,280,1100.0,"DEER CREEK AC","",Missing/Undefined,0.1,A,34.07066,-118.98665
2011,304,1200.0,PIUMA,"",Missing/Undefined,0.1,A,34.068112,-118.672418
2011,245,1900.0,"SHEEP 2","",Missing/Undefined,1.0,B,34.402805,-117.579084
2011,299,1600.0,"EUCALYPTUS AV / THEDA ST","",Missing/Undefined,1.0,B,33.757276,-117.276905
2011,230,1100.0,SLEEPING,"","Equipment Use",1.0,B,33.321858,-117.262322
2011,185,2100.0,"HARLEY JOHN RD  PERR","",Miscellaneous,1.0,B,33.851108,-117.367973
2011,205,600.0,"","",Missing/Undefined,27.0,C,34.282689,-118.717709
2011,245,1100.0,MEADOWS,"",Missing/Undefined,1.5,B,33.780684,-117.37062
2011,186,1500.0,"MESQUITE 2","",Miscellaneous,48.0,C,34.397431,-117.468527
2011,334,1700.0,"OLIVE AV  GOOD","",Miscellaneous,1.0,B,33.758704,-117.292532
2011,186,1500.0,PHILLIPS,"",Miscellaneous,3.0,B,33.734136,-117.262397
2011,183,1800.0,"","",Arson,0.2,A,33.5848,-117.7168
2011,227,1200.0,EABY,"",Smoking,1.0,B,34.426505,-117.538512
2011,234,1400.0,GARZA,"","Equipment Use",190.0,D,33.810278,-117.2675
2011,190,2300.0,SHEEP,"",Missing/Undefined,0.2,A,34.452581,-117.572745
2011,222,1500.0,"LOCUST 2","","Equipment Use",0.3,B,34.450616,-117.620196
2011,251,1300.0,DAWSON,"","Equipment Use",1.0,B,33.783055,-117.488943
2011,90,1200.0,"INDIAN PALMS DR  PEDL","","Debris Burning",1.0,B,33.989607,-117.466736
2011,164,1200.0,DAWSON,"","Equipment Use",5.0,B,33.78,-117.471389
2011,242,1700.0,TEMESCAL,"",Miscellaneous,2.0,B,33.746428,-117.447831
2011,200,1200.0,SILVERROCK,"",Missing/Undefined,1.0,B,34.432126,-117.616273
2011,188,1600.0,MERMACK,"","Equipment Use",1.0,B,33.709391,-117.336252
2011,198,1100.0,"ESCONDIDO AV / RANCHERO R","",Miscellaneous,0.07,A,34.383165,-117.372603
2011,234,1500.0,"CLOVIS RD / MONO RD","",Missing/Undefined,2.0,B,34.449947,-117.574942
2011,356,1700.0,"HAINES ST / MACK ST","","Debris Burning",1.0,B,33.820348,-117.292967
2011,218,1700.0,SUENOS,"","Equipment Use",2.0,B,33.554444,-117.306389
2011,173,1300.0,INDIAN,"",Missing/Undefined,1.0,B,33.752778,-117.455833
2011,182,1100.0,YUCCA,"",Miscellaneous,1.0,B,34.43388,-117.501938
2011,201,1800.0,FESTUS,"",Missing/Undefined,1.0,B,33.740013,-117.283374
2011,296,1500.0,WATKINS,"",Missing/Undefined,35.0,C,33.959292,-117.30936
2011,205,1700.0,DESERT,"","Equipment Use",1.0,B,34.462531,-117.634215
2011,246,300.0,"I 15  N/ INDIAN TRUCK TRL","",Missing/Undefined,0.01,A,33.746428,-117.447831
2011,252,2100.0,"GARZA RD / WITHERS RD","","Debris Burning",1.0,B,33.8103,-117.2675
2011,8,1500.0,"HEADLY RD  PERR","","Debris Burning",1.0,B,33.81331,-117.30567
2011,165,1500.0,SIERRA,"",Missing/Undefined,20.0,C,34.013926,-117.419169
2011,149,1200.0,"WILSON RANCH RD / PHELAN","",Missing/Undefined,1.0,B,34.426559,-117.520965
2011,204,1100.0,"SIERRA RD / DESERT VIEW R","",Arson,0.02,A,34.466208,-117.634299
2011,121,1500.0,AMOROSE,"",Children,0.1,A,33.675363,-117.403089
2011,206,1500.0,DELUZ,"",Miscellaneous,0.2,A,33.465,-117.32
2011,220,1200.0,"MESQUITE 3","","Equipment Use",3.3,B,34.397778,-117.37
2011,256,1300.0,"PINE TREE RD / HOLLISTER","",Miscellaneous,0.02,A,34.41535,-117.629172
2011,215,1400.0,"CAJON BL / KENDALL DR 2","",Miscellaneous,0.1,A,34.207517,-117.386783
2011,141,1400.0,"CAJALCO RD / EL SOBRANTE","",Miscellaneous,1.0,B,33.83349,-117.367981
2011,132,1400.0,TEMESCAL,"",Missing/Undefined,0.1,A,33.773333,-117.485
2011,244,1600.0,OAK,"",Miscellaneous,21.1,C,33.803572,-117.362278
2011,251,1700.0,"PHELAN RD / WHITE RD 3","",Missing/Undefined,1.0,B,34.426489,-117.464309
2011,194,1600.0,RIVERBOTTOM,"",Missing/Undefined,1.0,B,33.966643,-117.448297
2011,243,1900.0,"MOCKINGBIRD CANYON RD / V","","Debris Burning",1.0,B,33.884152,-117.408765
2011,124,800.0,"HY 74  W/ RIVER RD","",Missing/Undefined,1.0,B,33.735381,-117.279076
2011,172,1400.0,ETHANAC,"","Equipment Use",1.0,B,33.742187,-117.281741
2011,295,2100.0,10TH,"",Missing/Undefined,0.1,A,33.700168,-117.33438
2011,158,1200.0,"PHILLIPS ST  GOOD","","Equipment Use",1.0,B,33.755692,-117.254064
2011,314,0.0,"BOTANY DR  LELS","",Miscellaneous,1.0,B,33.717725,-117.277667
2011,211,1100.0,"HY 71 S ONRP TO HY 91 W","",Missing/Undefined,0.01,A,33.882194,-117.646515
2011,222,1300.0,"HWY 138  / SUMMIT VALLE 4","",Miscellaneous,0.1,A,34.324536,-117.410152
2011,286,800.0,"SMOKETREE ST  MEAD","",Miscellaneous,1.0,B,33.824534,-117.281571
2011,365,1700.0,"CLARK ST / HIGH ST","","Debris Burning",1.0,B,33.817229,-117.283851
2011,222,1600.0,"MONO 3","",Children,0.4,B,34.477222,-117.625833
2011,235,1500.0,CAMPOS,"","Equipment Use",1.0,B,33.809077,-117.297778
2011,147,1800.0,"MAYHEW CANYON RD / SINGLE","",Smoking,0.01,A,33.750462,-117.461392
2011,345,2100.0,"DEL ROSA RD  PINION_HIL 4","",Miscellaneous,0.1,A,34.462599,-117.592565
2011,181,1600.0,"TAYLOR 2","",Missing/Undefined,1.0,B,33.748506,-117.276311
2011,208,1300.0,"MESA VIEW DR / JOSHUA DEL","","Debris Burning",0.5,B,34.459925,-117.408431
2011,224,1600.0,SOBRANTE,"",Miscellaneous,1.0,B,33.858097,-117.426037
2011,283,1400.0,SUNSET,"","Equipment Use",0.25,A,34.445695,-117.425941
2011,303,1200.0,"BUTTE 2","","Equipment Use",1.0,B,34.431646,-117.503648
2011,245,1500.0,"ARROWHEAD 2","",Miscellaneous,15.0,C,34.336972,-117.251889
2011,282,1400.0,"DEL ROSA RD  PINION_HIL 3","","Equipment Use",1.0,B,34.462512,-117.645369
2011,190,1400.0,"7TH ST  VICTORVILLE_ARE 2","",Miscellaneous,0.2,A,34.466648,-117.44539
2011,260,800.0,"GOSS RD / EABY RD","","Debris Burning",0.01,A,34.457549,-117.539085
2011,237,1400.0,DANBURY,"",Children,0.01,A,34.466426,-117.572281
2011,131,1900.0,"READ ST / OLIVE AV","",Missing/Undefined,0.25,A,33.758806,-117.288538
2011,6,1900.0,"MARSHALL ST  GOOD","","Debris Burning",1.0,B,33.780335,-117.278569
2011,185,1000.0,"9G 3","",Miscellaneous,1.0,B,34.400871,-117.500136
2011,238,1600.0,TIMBERVIEW,"",Miscellaneous,1.9,B,33.858889,-117.351667
2011,318,1100.0,"RESERVOIR DR / GRAY ST","",Arson,0.01,A,34.161566,-117.361663
2011,206,1500.0,"WEIRICK RD / GREG ALAN CT","","Equipment Use",1.0,B,33.812899,-117.518632
2011,212,1300.0,"RECHE CANYON RD / CENTER","","Debris Burning",1.0,B,34.014046,-117.266129
2011,237,1300.0,"","","Equipment Use",0.01,A,33.4737,-117.5633
2011,357,400.0,"LA SIERRA AV / CAJALCO RD","",Missing/Undefined,1.0,B,33.847756,-117.461478
2011,156,1400.0,MARIE,"","Equipment Use",6.0,B,33.805624,-117.277491
2011,223,1100.0,"IRMA ST / WALLACE AV","",Missing/Undefined,1.0,B,33.720542,-117.290524
2011,218,1800.0,RICHARD,"","Equipment Use",0.2,A,34.380042,-117.433946
2011,163,1400.0,DUNCAN,"",Missing/Undefined,1.0,B,34.469851,-117.5904
2011,193,1500.0,"DAWSON CANYON RD  PERR","","Equipment Use",1.0,B,33.789004,-117.447908
2011,220,900.0,TRUCK,"",Missing/Undefined,0.08,A,33.746428,-117.447831
2011,242,2100.0,"PINON HILLS RD / LA MESA","","Debris Burning",1.0,B,34.474623,-117.649812
2011,274,1100.0,LOPEZ,"",Miscellaneous,2.0,B,33.782886,-117.266408
2011,174,1100.0,MESQUITE,"",Miscellaneous,1.0,B,34.397533,-117.437462
2011,198,1500.0,"ALTA VISTA RD / SACRAMENT","","Equipment Use",1.0,B,34.477027,-117.651946
2011,125,1200.0,"LUANE TRL  MOVA","",Smoking,1.0,B,34.009778,-117.266961
2011,182,1400.0,BETTY,"",Missing/Undefined,1.0,B,33.761801,-117.265627
2011,162,1500.0,"LAKE 3","",Miscellaneous,1.0,B,34.304722,-117.3125
2011,252,300.0,"","",Missing/Undefined,1.0,B,33.6278,-117.5975
2011,260,1000.0,TUMBLE,"","Equipment Use",2.5,B,34.447222,-117.499444
2011,249,1400.0,ETHANAC,"",Miscellaneous,5.0,B,33.742917,-117.281069
2011,338,0.0,"SNOW LINE DR  PINION_HILL","",Missing/Undefined,0.1,A,34.404495,-117.603019
2011,232,1400.0,THEDA,"",Missing/Undefined,3.0,B,33.759167,-117.275556
2011,355,1500.0,ALOHA,"",Missing/Undefined,1.0,B,33.788975,-117.267444
2011,120,600.0,INSTITUTION,"",Powerline,15.0,C,34.182772,-117.396865
2011,150,1900.0,LUKENS,"",Missing/Undefined,1.0,B,33.798267,-117.261302
2011,169,1000.0,"BRAWLEY 2","","Equipment Use",0.5,B,34.424659,-117.538482
2011,186,1600.0,CLUB,"",Missing/Undefined,0.22,A,33.757691,-117.27548
2011,151,1600.0,SIERRA,"",Miscellaneous,5.1,B,34.013926,-117.419169
2011,277,1700.0,"ORANGE AV / JOHNS ST","","Debris Burning",1.0,B,33.816156,-117.28264
2011,241,900.0,VALLEY,"",Missing/Undefined,1.0,B,33.704236,-117.289908
2011,269,1300.0,"PHELAN RD  BALDY_MESA 2","",Children,0.1,A,34.426538,-117.484298
2011,202,2000.0,"JOHNSON 3","",Missing/Undefined,2.33,B,34.4463,-117.555061
2011,126,1300.0,PATTON,"","Equipment Use",2.0,B,33.395848,-117.255264
2011,232,1900.0,"MOUNTAIN AV / SOPHIE ST","",Children,0.01,A,33.76477,-117.258458
2011,248,2000.0,"OLD ELSINORE RD  MEAD","",Missing/Undefined,1.0,B,33.81865,-117.280688
2011,363,300.0,WILDERNESS,"",Miscellaneous,0.2,A,33.966826,-117.451285
2011,234,1300.0,PERICOS,"","Equipment Use",1.0,B,33.524789,-117.328614
2011,273,200.0,"CLOVER DR  HESPERIA_AREA","",Miscellaneous,0.1,A,34.367022,-117.439323
2011,142,1100.0,LAWSON,"",Missing/Undefined,2.0,B,33.771241,-117.492703
2011,286,1100.0,POST,"","Equipment Use",2.0,B,33.77189,-117.294981
2011,150,1400.0,CAMP,"",Children,0.6,B,34.426336,-117.551647
2011,333,1300.0,"","",Smoking,1.0,B,33.9576,-117.8595
2011,301,1400.0,"","",Missing/Undefined,0.11,A,33.7832,-118.383
2011,216,1600.0,"","",Miscellaneous,0.11,A,34.4269,-118.4236
2011,337,1400.0,"","",Arson,0.11,A,34.027,-118.7616
2011,69,800.0,"JEAN ST / CLARK ST","",Children,1.0,B,33.845732,-117.286607
2011,40,1500.0,"","","Debris Burning",0.11,A,34.0591,-118.0633
2011,185,1600.0,HIDDEN,"",Missing/Undefined,1.0,B,33.977057,-117.265611
2011,24,1500.0,"","",Missing/Undefined,1.0,B,33.7237,-117.9279
2011,264,2100.0,"","",Smoking,0.21,A,34.077,-117.8171
2011,1,1100.0,"","",Arson,0.11,A,33.9188,-118.2752
2011,241,1500.0,"","",Missing/Undefined,0.11,A,34.0012,-118.0727
2011,218,1500.0,"","",Children,0.11,A,34.4329,-118.4885
2011,173,2000.0,"","",Arson,1.0,B,34.4251,-118.494
2011,307,1900.0,"LIVE OAK DR / CAMINO REAL","",Missing/Undefined,0.01,A,33.988861,-117.454835
2011,24,1600.0,"","",Missing/Undefined,0.11,A,33.8772,-118.1031
2011,200,2000.0,"","",Missing/Undefined,0.5,B,34.5842,-118.1095
2011,164,1500.0,"","",Miscellaneous,0.11,A,33.9246,-118.2529
2011,323,1200.0,"","",Miscellaneous,0.01,A,33.80561,-118.075822
2011,184,0.0,"","",Smoking,0.11,A,34.675,-118.1302
2011,331,2200.0,"","",Missing/Undefined,0.11,A,33.9427,-118.3439
2011,137,1400.0,"","",Children,0.11,A,34.7044,-118.0793
2011,145,2000.0,"","",Missing/Undefined,0.11,A,34.0426,-118.0511
2011,177,1400.0,"","",Missing/Undefined,0.1,A,33.611916,-117.666076
2011,271,2100.0,"","",Miscellaneous,0.5,B,34.546,-118.0518
2011,212,1000.0,"","",Arson,0.01,A,33.861941,-117.986444
2011,3,1300.0,"","",Missing/Undefined,0.1,A,34.154156,-117.60753
2011,335,800.0,"","",Miscellaneous,1.0,B,34.1458,-117.6323
2011,71,1100.0,"","",Smoking,2.0,B,34.0711,-117.7584
2011,177,400.0,"HY 60  E/ I 15 N ONRP TO","",Missing/Undefined,0.25,A,34.018153,-117.537021
2011,210,1000.0,"","",Miscellaneous,0.11,A,34.7094,-118.0771
2011,105,1600.0,"","",Miscellaneous,0.11,A,34.0729,-117.7866
2011,185,2100.0,"","",Miscellaneous,0.01,A,33.589148,-117.692693
2011,363,300.0,"","","Equipment Use",0.11,A,34.3793,-118.5015
2011,324,1100.0,"","",Miscellaneous,1.0,B,34.1803,-118.1061
2011,268,2300.0,"","",Arson,0.11,A,34.6822,-118.1124
2011,316,100.0,"","",Missing/Undefined,0.21,A,33.9752,-118.0894
2011,178,2300.0,"GOLDEN WEST AV / MISSION","",Miscellaneous,1.0,B,34.008233,-117.42951
2011,128,2200.0,"","",Missing/Undefined,0.11,A,33.9224,-117.9657
2011,311,2200.0,"","",Arson,0.01,A,33.2045,-117.2844
2011,169,1200.0,"","","Equipment Use",0.25,A,33.2047,-117.2643
2011,315,1000.0,"","",Missing/Undefined,0.11,A,34.7565,-118.2967
2011,140,1500.0,"ALVISO RD  MEAD","","Debris Burning",1.0,B,33.841022,-117.268235
2011,364,1400.0,"W LAKESHORE DR / NEBRASKA","",Miscellaneous,0.01,A,33.683264,-117.363653
2011,332,1500.0,"","",Missing/Undefined,0.11,A,34.7755,-118.3787
2011,258,1400.0,GROVE,"","Equipment Use",2.0,B,33.615978,-117.266816
2011,361,1900.0,"","",Arson,0.11,A,33.9036,-118.1775
2011,298,1800.0,"","",Missing/Undefined,0.25,A,33.1945,-117.2612
2011,227,1700.0,MISSION,"","Equipment Use",1.0,B,34.011804,-117.458019
2011,198,1300.0,"MISSION BL / GOLDEN WEST","",Missing/Undefined,1.0,B,34.008233,-117.42951
2011,226,0.0,"","",Missing/Undefined,0.21,A,34.5944,-118.1254
2011,284,1700.0,"I 215  S/ VAN BUREN BL ON","",Missing/Undefined,0.5,B,33.883316,-117.268772
2011,224,1800.0,"","",Smoking,0.11,A,33.986,-118.1741
2011,146,1100.0,"","",Smoking,0.11,A,34.1458,-118.7539
2011,33,1600.0,"","",Missing/Undefined,0.1,A,34.059753,-117.692589
2011,351,1900.0,"","",Missing/Undefined,0.5,B,34.5796,-118.1028
2011,207,900.0,"","","Debris Burning",0.11,A,34.4664,-118.334
2011,228,200.0,"","",Missing/Undefined,2.0,B,34.7044,-118.0771
2011,221,1200.0,COLE,"",Children,1.0,B,33.845259,-117.322515
2011,41,2300.0,"","",Missing/Undefined,1.0,B,34.040004,-118.142608
2011,98,1800.0,"","",Missing/Undefined,0.11,A,34.314,-118.3704
2011,117,1700.0,"","",Missing/Undefined,0.21,A,33.9827,-118.0432
2011,169,1400.0,"","",Children,0.11,A,34.6122,-117.8153
2011,302,1200.0,"","",Children,0.11,A,34.0201,-118.175
2011,41,1100.0,"","",Miscellaneous,0.01,A,33.723189,-117.791286
2011,144,700.0,"","",Arson,2.0,B,34.4495,-118.6136
2011,158,2400.0,BAY,"",Arson,0.01,A,33.920585,-117.276437
2011,227,1600.0,"","",Missing/Undefined,0.11,A,33.8812,-118.1339
2011,176,1500.0,"","",Arson,1.9,B,33.5299,-117.6412
2011,188,1100.0,"","",Missing/Undefined,0.5,B,34.4726,-117.6951
2011,185,2200.0,"","",Arson,0.11,A,34.0844,-117.9644
2011,167,1200.0,"","",Missing/Undefined,0.3,B,34.5427,-118.0584
2011,127,1700.0,"","",Missing/Undefined,1.0,B,33.9215,-117.959
2011,251,2000.0,"","",Missing/Undefined,0.11,A,34.6249,-117.8192
2011,187,1100.0,RUN,"",Miscellaneous,0.25,A,33.83865,-117.320659
2011,262,2300.0,"","",Miscellaneous,0.21,A,33.9807,-118.1382
2011,210,2200.0,"","",Miscellaneous,0.11,A,33.933,-118.2305
2011,39,1000.0,"","",Arson,1.0,B,33.7283,-117.928
2011,243,1600.0,"DULLES DR / INLAND AV","",Missing/Undefined,1.0,B,34.0303,-117.517955
2011,37,1200.0,"","",Missing/Undefined,1.0,B,33.9164,-118.3518
2011,242,900.0,"","",Missing/Undefined,0.11,A,33.9165,-118.1814
2011,157,1600.0,"","",Missing/Undefined,0.25,A,34.211848,-118.326123
2011,200,1800.0,"","",Campfire,4.0,B,33.784927,-118.28701
2011,176,1900.0,"","",Children,1.0,B,34.1211,-117.7965
2011,236,1100.0,"","",Missing/Undefined,0.01,A,33.845191,-118.056591
2011,304,900.0,"","","Equipment Use",2.0,B,33.873862,-117.735927
2011,331,1200.0,"","",Missing/Undefined,0.3,B,34.7764,-118.3098
