,year,doy,hourmin,San Francisco,Los Angeles,San Diego
23174,2015,145,200,286.558333333,291.158333333,290.158333333
23175,2015,145,300,287.2625,288.9875,287.9375
23176,2015,145,400,284.951333333,287.968,287.13466666700003
23177,2015,145,500,284.90166666700003,286.085,285.268333333
23178,2015,145,600,285.047,285.997,285.397
23179,2015,145,700,284.932333333,283.515666667,282.865666667
23180,2015,145,800,285.012666667,282.82933333299997,282.32933333299997
23181,2015,145,900,284.987,282.762,283.762
23182,2015,145,1000,285.102666667,281.869333333,282.569333333
23183,2015,145,1100,285.112333333,281.595666667,283.345666667
23184,2015,145,1200,285.387,284.462,283.862
23185,2015,145,1300,285.308333333,283.141666667,284.725
23186,2015,145,1400,285.494666667,284.96133333299997,285.328
23187,2015,145,1500,286.661,287.26099999999997,288.01099999999997
23188,2015,145,1600,286.520666667,288.92066666700003,287.92066666700003
23189,2015,145,1700,287.36033333299997,291.060333333,289.910333333
23190,2015,145,1800,287.928,291.328,290.428
23191,2015,145,1900,288.858333333,294.091666667,292.908333333
23192,2015,145,2000,289.516666667,294.983333333,293.916666667
23193,2015,145,2100,288.5935,293.9935,293.3185
23194,2015,145,2200,289.779,295.512333333,294.862333333
23195,2015,145,2300,289.383,295.149666667,294.799666667
23196,2015,146,0,287.7885,293.1385,291.9885
23197,2015,146,100,287.79200000000003,293.325333333,292.842
23198,2015,146,200,286.597,291.863666667,290.947
23199,2015,146,300,286.635,289.71,290.335
23200,2015,146,400,285.029,288.47900000000004,288.012333333
23201,2015,146,500,284.656,286.556,286.972666667
23202,2015,146,600,284.866,286.316,287.291
23203,2015,146,700,284.298666667,283.832,285.798666667
23204,2015,146,800,284.314333333,283.031,285.664333333
23205,2015,146,900,284.475,282.9,285.75
23206,2015,146,1000,284.44233333299997,281.875666667,285.542333333
23207,2015,146,1100,284.554666667,281.521333333,285.554666667
23208,2015,146,1200,284.8915,284.4165,286.1165
23209,2015,146,1300,284.92900000000003,282.97900000000004,285.945666667
23210,2015,146,1400,285.191,284.791,286.32433333299997
23211,2015,146,1500,286.4635,286.9385,288.5385
23212,2015,146,1600,286.388666667,288.638666667,288.30533333299996
23213,2015,146,1700,287.32433333299997,290.674333333,289.907666667
23214,2015,146,1800,287.7335,291.0335,290.3835
23215,2015,146,1900,288.844666667,293.628,292.361333333
23216,2015,146,2000,289.429333333,294.546,293.212666667
23217,2015,146,2100,288.764,293.964,292.689
23218,2015,146,2200,289.765333333,295.382,293.998666667
23219,2015,146,2300,289.516666667,295.3,293.933333333
23220,2015,147,0,287.8965,292.9715,291.4965
23221,2015,147,100,288.105,293.638333333,292.221666667
23222,2015,147,200,286.942,292.058666667,290.575333333
23223,2015,147,300,286.7475,290.3975,290.1725
23224,2015,147,400,285.261666667,288.845,288.111666667
23225,2015,147,500,284.744333333,287.211,287.294333333
23226,2015,147,600,285.1805,287.6305,287.5555
23227,2015,147,700,284.345333333,285.312,286.378666667
23228,2015,147,800,284.463666667,285.047,286.280333333
23229,2015,147,900,284.4165,285.2665,286.1915
23230,2015,147,1000,284.59,284.84,286.09
23231,2015,147,1100,284.598,284.89799999999997,285.998
23232,2015,147,1200,284.819,285.994,286.569
23233,2015,147,1300,284.756,285.70599999999996,286.256
23234,2015,147,1400,284.906,286.45599999999996,286.606
23235,2015,147,1500,286.246,289.096,288.77099999999996
23236,2015,147,1600,285.999333333,289.216,288.51599999999996
23237,2015,147,1700,286.942666667,291.226,290.07599999999996
23238,2015,147,1800,287.513,291.988,290.58799999999997
23239,2015,147,1900,288.580666667,294.414,292.497333333
23240,2015,147,2000,289.275333333,295.592,293.358666667
23241,2015,147,2100,288.649,294.724,292.42400000000004
23242,2015,147,2200,289.784,296.584,293.884
23243,2015,147,2300,289.598,296.39799999999997,293.548
23244,2015,148,0,287.9955,294.0705,291.7705
23245,2015,148,100,288.281666667,294.59833333299997,291.915
23246,2015,148,200,287.15133333299997,292.984666667,290.618
23247,2015,148,300,286.2065,290.7065,288.7315
23248,2015,148,400,285.01433333299997,289.314333333,287.631
23249,2015,148,500,284.007666667,287.257666667,285.941
23250,2015,148,600,284.6565,287.2065,285.6815
23251,2015,148,700,283.098,284.481333333,283.51466666700003
23252,2015,148,800,283.195,283.761666667,282.778333333
23253,2015,148,900,283.6305,283.6555,282.6555
23254,2015,148,1000,283.614666667,282.731333333,281.714666667
23255,2015,148,1100,283.93733333299997,282.42066666700003,281.387333333
23256,2015,148,1200,284.105,285.98,284.63
23257,2015,148,1300,284.479333333,284.379333333,283.112666667
23258,2015,148,1400,284.698666667,286.648666667,285.165333333
23259,2015,148,1500,286.2895,289.2395,287.5895
23260,2015,148,1600,286.051666667,291.40166666700003,289.518333333
23261,2015,148,1700,287.185333333,293.885333333,291.818666667
23262,2015,148,1800,287.688,294.138,292.46299999999997
23263,2015,148,1900,289.032,297.36533333299997,295.315333333
23264,2015,148,2000,289.745,298.361666667,296.511666667
23265,2015,148,2100,289.28700000000003,297.66200000000003,295.887
23266,2015,148,2200,290.390333333,299.22366666700003,297.690333333
23267,2015,148,2300,290.322666667,299.089333333,297.672666667
23268,2015,149,0,289.3085,296.5085,294.8335
23269,2015,149,100,289.556333333,297.189666667,295.756333333
23270,2015,149,200,288.857666667,295.424333333,293.857666667
23271,2015,149,300,287.0855,292.8605,291.4605
23272,2015,149,400,286.744666667,291.361333333,289.728
23273,2015,149,500,285.330333333,289.063666667,287.497
23274,2015,149,600,285.797,289.072,287.297
23275,2015,149,700,283.755666667,286.005666667,284.389
23276,2015,149,800,283.595333333,285.245333333,283.512
23277,2015,149,900,284.041,285.191,283.291
23278,2015,149,1000,283.678666667,284.195333333,282.195333333
23279,2015,149,1100,283.922333333,283.905666667,281.755666667
23280,2015,149,1200,284.17,287.67,286.07
23281,2015,149,1300,284.412333333,286.029,284.04566666700003
23282,2015,149,1400,284.65866666700003,288.442,286.775333333
23283,2015,149,1500,286.1,290.9,289.325
23284,2015,149,1600,285.948,293.298,292.114666667
23285,2015,149,1700,286.991,295.741,294.724333333
23286,2015,149,1800,287.5835,295.9585,294.6335
23287,2015,149,1900,288.77666666700003,299.143333333,298.143333333
23288,2015,149,2000,289.519333333,300.102666667,298.952666667
23289,2015,149,2100,288.877,299.452,298.302
23290,2015,149,2200,290.081333333,300.948,299.598
23291,2015,149,2300,289.900666667,300.834,299.434
23292,2015,150,0,289.1265,298.2015,296.6765
23293,2015,150,100,289.143666667,298.927,297.377
23294,2015,150,200,288.56733333299997,297.134,295.48400000000004
23295,2015,150,300,287.0915,294.7665,293.4415
23296,2015,150,400,286.815,293.165,291.59833333299997
23297,2015,150,500,285.639,290.98900000000003,289.605666667
23298,2015,150,600,285.482,290.782,289.432
23299,2015,150,700,283.96633333299997,287.94966666700003,286.83299999999997
23300,2015,150,800,283.469666667,287.08633333299997,286.053
23301,2015,150,900,283.5845,286.9345,285.9095
23302,2015,150,1000,282.884,285.834,284.917333333
23303,2015,150,1100,282.795,285.445,284.561666667
23304,2015,150,1200,283.8035,289.0285,288.0035
23305,2015,150,1300,283.34866666700003,287.315333333,286.382
23306,2015,150,1400,283.991333333,289.57466666700003,288.558
23307,2015,150,1500,285.552,292.077,291.327
23308,2015,150,1600,285.888666667,294.255333333,293.30533333299996
23309,2015,150,1700,287.143333333,296.676666667,295.876666667
23310,2015,150,1800,287.73400000000004,296.809,295.259
23311,2015,150,1900,289.21,299.993333333,298.893333333
23312,2015,150,2000,290.022,300.888666667,299.338666667
23313,2015,150,2100,290.0175,300.1675,298.4675
23314,2015,150,2200,291.101666667,301.601666667,299.351666667
23315,2015,150,2300,291.369333333,301.419333333,298.919333333
23316,2015,151,0,289.3535,298.6785,296.1285
23317,2015,151,100,290.382333333,299.349,296.482333333
23318,2015,151,200,289.127666667,297.461,294.477666667
23319,2015,151,300,287.5885,295.2635,292.5635
23320,2015,151,400,286.428666667,293.478666667,290.528666667
23321,2015,151,500,284.984333333,291.384333333,288.584333333
23322,2015,151,600,285.033,291.258,288.483
23323,2015,151,700,283.091,288.507666667,285.924333333
23324,2015,151,800,282.642,287.725333333,285.208666667
23325,2015,151,900,283.185,287.335,285.01
23326,2015,151,1000,282.405333333,286.422,284.122
23327,2015,151,1100,282.617666667,285.901,283.751
23328,2015,151,1200,283.5455,288.9955,287.2955
23329,2015,151,1300,283.519333333,287.269333333,285.619333333
23330,2015,151,1400,284.208666667,289.15866666700003,287.858666667
23331,2015,151,1500,285.3335,291.6835,289.7835
23332,2015,151,1600,285.877666667,293.361,292.127666667
23333,2015,151,1700,286.857333333,295.67400000000004,294.157333333
23334,2015,151,1800,286.7525,295.3775,293.7525
23335,2015,151,1900,288.093666667,298.560333333,296.593666667
23336,2015,151,2000,288.350333333,299.133666667,297.000333333
23337,2015,151,2100,288.73400000000004,298.059,296.409
23338,2015,151,2200,288.948333333,299.181666667,297.148333333
23339,2015,151,2300,289.289666667,298.656333333,296.88966666700003
23340,2015,152,0,287.769,296.644,294.819
23341,2015,152,100,288.731,296.614333333,295.164333333
23342,2015,152,200,287.83099999999996,295.097666667,293.697666667
23343,2015,152,300,287.315,293.115,291.44
23344,2015,152,400,286.28700000000003,291.753666667,290.237
23345,2015,152,500,285.643,289.926333333,288.243
23346,2015,152,600,286.1165,289.5915,288.0415
23347,2015,152,700,285.1,287.266666667,285.45
23348,2015,152,800,285.20099999999996,286.434333333,284.651
23349,2015,152,900,285.3875,285.9625,284.4375
23350,2015,152,1000,285.46,285.01,283.443333333
23351,2015,152,1100,285.618,284.418,283.034666667
23352,2015,152,1200,285.83799999999997,287.138,285.688
23353,2015,152,1300,285.975333333,285.442,284.258666667
23354,2015,152,1400,286.174666667,287.058,285.891333333
23355,2015,152,1500,287.1885,289.1885,288.4135
23356,2015,152,1600,287.116333333,290.633,289.749666667
23357,2015,152,1700,287.858666667,292.592,291.975333333
23358,2015,152,1800,288.5075,292.8325,291.9325
23359,2015,152,1900,289.281,295.364333333,294.914333333
23360,2015,152,2000,289.961,296.177666667,295.627666667
23361,2015,152,2100,289.3615,295.3865,294.6865
23362,2015,152,2200,290.468,296.734666667,295.951333333
23363,2015,152,2300,290.295,296.47833333299997,295.561666667
23364,2015,153,0,289.383,294.633,293.533
23365,2015,153,100,289.456333333,294.906333333,293.689666667
23366,2015,153,200,288.790666667,293.590666667,292.207333333
23367,2015,153,300,287.877,291.427,289.927
23368,2015,153,400,287.29400000000004,290.394,288.710666667
23369,2015,153,500,286.46299999999997,288.513,286.696333333
23370,2015,153,600,287.0665,288.2165,286.5165
23371,2015,153,700,285.757333333,285.807333333,283.890666667
23372,2015,153,800,285.882666667,284.982666667,283.099333333
23373,2015,153,900,285.8035,284.7285,282.8285
23374,2015,153,1000,285.997,283.713666667,281.863666667
23375,2015,153,1100,285.986,283.269333333,281.419333333
23376,2015,153,1200,286.14799999999997,286.323,285.098
23377,2015,153,1300,286.07933333299997,284.712666667,283.279333333
23378,2015,153,1400,286.183666667,286.600333333,285.583666667
23379,2015,153,1500,286.9745,288.7245,287.7245
23380,2015,153,1600,286.85,290.533333333,290.083333333
23381,2015,153,1700,287.41200000000003,292.578666667,292.278666667
23382,2015,153,1800,288.6095,292.6345,291.9845
23383,2015,153,1900,288.959666667,295.343,295.00966666700003
23384,2015,153,2000,289.945333333,296.062,295.545333333
23385,2015,153,2100,289.7635,295.2635,294.6135
23386,2015,153,2200,291.138333333,296.488333333,295.638333333
23387,2015,153,2300,291.345666667,296.195666667,295.195666667
23388,2015,154,0,290.4745,294.5245,292.9495
23389,2015,154,100,291.041333333,294.691333333,293.108
23390,2015,154,200,290.529666667,293.479666667,291.46299999999997
23391,2015,154,300,289.5035,291.3035,289.1785
23392,2015,154,400,289.16333333299997,290.41333333299997,287.746666667
23393,2015,154,500,288.308666667,288.558666667,285.67533333299997
23394,2015,154,600,287.8185,288.5435,285.5185
23395,2015,154,700,286.842333333,286.075666667,282.809
23396,2015,154,800,286.230666667,285.447333333,282.014
23397,2015,154,900,285.795,285.195,281.695
23398,2015,154,1000,285.124666667,284.441333333,280.741333333
23399,2015,154,1100,284.630333333,284.063666667,280.263666667
23400,2015,154,1200,286.001,286.626,284.226
23401,2015,154,1300,284.885,285.268333333,282.268333333
23402,2015,154,1400,285.634,286.850666667,284.750666667
23403,2015,154,1500,286.7805,288.5805,286.7055
23404,2015,154,1600,287.397,290.113666667,289.363666667
23405,2015,154,1700,288.411,291.794333333,291.494333333
23406,2015,154,1800,288.7105,292.0855,291.16
23407,2015,154,1900,289.962666667,294.229333333,294.112333333
23408,2015,154,2000,290.500333333,294.983666667,294.599666667
23409,2015,154,2100,289.743,294.068,293.718
23410,2015,154,2200,290.712333333,295.379,294.661666667
23411,2015,154,2300,290.386666667,295.02,294.236333333
23412,2015,155,0,289.372,293.622,292.4465
23413,2015,155,100,289.276,293.609333333,292.476
23414,2015,155,200,288.491,292.55766666700003,291.14099999999996
23415,2015,155,300,288.18,290.63,289.03
23416,2015,155,400,287.237,289.870333333,287.953666667
23417,2015,155,500,286.768,288.234666667,286.101333333
23418,2015,155,600,286.4615,288.2865,287.6115
23419,2015,155,700,285.938333333,286.088333333,284.638333333
23420,2015,155,800,285.577666667,285.577666667,285.027666667
23421,2015,155,900,285.2785,286.2785,284.8285
23422,2015,155,1000,284.897333333,285.36400000000003,285.414
23423,2015,155,1100,284.577666667,285.661,285.411
23424,2015,155,1200,285.9105,286.2355,285.7605
23425,2015,155,1300,285.04,286.44,285.64
23426,2015,155,1400,285.822,286.922,285.872
23427,2015,155,1500,286.9055,288.3805,287.6555
23428,2015,155,1600,287.587,288.53700000000003,287.370333333
23429,2015,155,1700,288.57,289.67,288.636666667
23430,2015,155,1800,289.0975,290.1475,289.8975
23431,2015,155,1900,290.232333333,291.499,291.165666667
23432,2015,155,2000,290.911666667,292.195,292.428333333
23433,2015,155,2100,290.8795,291.4295,291.0795
23434,2015,155,2200,291.796,292.612666667,293.212666667
23435,2015,155,2300,292.001,292.334333333,292.734333333
23436,2015,156,0,290.935,291.035,290.885
23437,2015,156,100,291.563666667,291.097,290.863666667
23438,2015,156,200,290.921333333,290.138,289.471333333
23439,2015,156,300,289.1645,288.2145,287.1645
23440,2015,156,400,288.893666667,287.577,286.077
23441,2015,156,500,287.508333333,285.975,284.075
23442,2015,156,600,287.244,287.094,285.619
23443,2015,156,700,285.485,284.585,282.435
23444,2015,156,800,284.847,284.797,282.797
23445,2015,156,900,284.843,284.793,282.568
23446,2015,156,1000,283.993666667,285.077,283.127
23447,2015,156,1100,283.778333333,285.145,283.095
23448,2015,156,1200,285.5155,285.615,284.19
23449,2015,156,1300,284.649333333,285.54900000000004,283.782333333
23450,2015,156,1400,285.73566666700003,285.885,284.501666667
23451,2015,156,1500,287.225,287.35,287.175
23452,2015,156,1600,288.177,287.309666667,287.243
23453,2015,156,1700,289.532,288.398333333,289.265
23454,2015,156,1800,289.997,289.4965,288.1215
23455,2015,156,1900,291.648666667,290.582,291.198666667
23456,2015,156,2000,292.410333333,291.677,291.11033333299997
23457,2015,156,2100,291.48900000000003,291.139,291.064
23458,2015,156,2200,292.811666667,292.778333333,290.96166666700003
23459,2015,156,2300,292.451333333,292.784666667,290.90133333299997
23460,2015,157,0,291.07599999999996,291.051,289.70099999999996
23461,2015,157,100,291.05400000000003,291.637333333,290.020666667
23462,2015,157,200,290.017,290.483666667,289.200333333
23463,2015,157,300,288.72900000000004,288.85400000000004,286.754
23464,2015,157,400,287.775666667,287.85900000000004,286.475666667
23465,2015,157,500,286.571333333,286.388,284.571333333
23466,2015,157,600,287.222,286.422,284.322
23467,2015,157,700,285.399333333,284.44933333299997,281.866
23468,2015,157,800,285.431666667,283.981666667,281.065
23469,2015,157,900,285.4825,283.9075,280.8325
23470,2015,157,1000,285.508666667,283.308666667,279.842
23471,2015,157,1100,285.553333333,283.10333333299997,279.42
23472,2015,157,1200,285.675,284.65,282.975
23473,2015,157,1300,285.694,283.86066666700003,281.227333333
23474,2015,157,1400,285.79,284.823333333,283.45666666700004
23475,2015,157,1500,287.5095,287.0345,285.9845
23476,2015,157,1600,287.064333333,287.58099999999996,288.114333333
23477,2015,157,1700,288.242666667,289.376,290.542666667
23478,2015,157,1800,288.7445,291.02,290.5695
23479,2015,157,1900,290.148333333,292.86533333299997,293.798333333
23480,2015,157,2000,290.875666667,294.559666667,294.625666667
23481,2015,157,2100,290.232,293.907,294.007
23482,2015,157,2200,291.416333333,296.383666667,295.316333333
23483,2015,157,2300,291.229666667,296.513333333,295.179666667
23484,2015,158,0,290.10900000000004,294.7345,293.084
23485,2015,158,100,290.233666667,295.500333333,293.600333333
23486,2015,158,200,289.424333333,294.357666667,292.157666667
23487,2015,158,300,288.629,292.004,289.80400000000003
23488,2015,158,400,287.815,291.265,288.665
23489,2015,158,500,287.015,289.315,286.615
23490,2015,158,600,287.414,289.11400000000003,286.639
23491,2015,158,700,286.214333333,286.58099999999996,283.897666667
23492,2015,158,800,286.213666667,285.797,283.230333333
23493,2015,158,900,286.0575,285.7575,283.0575
23494,2015,158,1000,286.108666667,284.725333333,282.225333333
23495,2015,158,1100,286.004333333,284.43766666700003,281.887666667
23496,2015,158,1200,286.3655,288.3155,286.1155
23497,2015,158,1300,286.106,286.63933333299997,284.256
23498,2015,158,1400,286.312,289.128666667,286.962
23499,2015,158,1500,287.862,291.66200000000003,289.862
23500,2015,158,1600,287.62,294.136666667,292.503333333
23501,2015,158,1700,288.722,296.655333333,295.338666667
23502,2015,158,1800,289.55,296.9125,295.275
23503,2015,158,1900,290.743333333,300.185,299.076666667
23504,2015,158,2000,291.662666667,301.19599999999997,299.979333333
23505,2015,158,2100,291.1735,300.561,299.2485
23506,2015,158,2200,292.56233333299997,302.120666667,300.695666667
23507,2015,158,2300,292.542666667,302.034333333,300.509333333
23508,2015,159,0,291.7785,299.0035,297.541
23509,2015,159,100,292.007,299.898666667,298.282
23510,2015,159,200,291.491,297.849333333,296.241
23511,2015,159,300,289.7375,295.725,293.8125
23512,2015,159,400,289.634,293.700666667,291.900666667
23513,2015,159,500,288.293,291.601333333,289.601333333
23514,2015,159,600,288.02299999999997,291.4855,289.7605
23515,2015,159,700,286.325,288.725,286.641666667
23516,2015,159,800,285.698,287.948,285.981333333
23517,2015,159,900,285.6475,287.7725,286.1975
23518,2015,159,1000,284.828333333,286.795,285.245
23519,2015,159,1100,284.585666667,286.41900000000004,285.16900000000004
23520,2015,159,1200,286.2775,290.4775,290.5775
23521,2015,159,1300,285.39,288.623333333,288.673333333
23522,2015,159,1400,286.437,291.203666667,292.253666667
23523,2015,159,1500,289.295,294.07,294.445
23524,2015,159,1600,289.738333333,296.555,298.488333333
23525,2015,159,1700,291.992666667,299.32599999999996,301.142666667
23526,2015,159,1800,292.27299999999997,298.7855,300.52299999999997
23527,2015,159,1900,295.185333333,302.660333333,304.268666667
23528,2015,159,2000,296.123666667,303.22366666700003,304.74033333299997
23529,2015,159,2100,295.54,302.59,303.64
23530,2015,159,2200,296.98566666700003,303.552333333,304.635666667
23531,2015,159,2300,296.909333333,303.317666667,304.059333333
23532,2015,160,0,296.0725,301.335,300.0975
23533,2015,160,100,296.249666667,301.683,300.649666667
23534,2015,160,200,295.666333333,300.283,297.816333333
23535,2015,160,300,293.0665,297.7165,297.8415
23536,2015,160,400,293.155333333,296.705333333,294.05533333299996
23537,2015,160,500,291.227666667,294.527666667,293.127666667
23538,2015,160,600,290.948,294.873,293.073
23539,2015,160,700,288.471,291.854333333,291.854333333
23540,2015,160,800,287.642,291.358666667,291.508666667
23541,2015,160,900,287.4225,291.7975,290.8475
23542,2015,160,1000,286.390333333,290.99033333299997,290.607
23543,2015,160,1100,285.967666667,291.117666667,290.051
23544,2015,160,1200,286.574,292.274,292.624
23545,2015,160,1300,285.808333333,292.058333333,291.025
23546,2015,160,1400,286.071666667,292.871666667,292.555
23547,2015,160,1500,287.4625,293.6625,293.2125
23548,2015,160,1600,287.35,294.483333333,295.033333333
23549,2015,160,1700,288.365,295.281666667,295.981666667
23550,2015,160,1800,288.665,295.54,295.365
23551,2015,160,1900,289.91833333299996,296.518333333,296.835
23552,2015,160,2000,290.45666666700004,296.95666666700004,296.74
23553,2015,160,2100,289.89099999999996,296.9285,296.2285
23554,2015,160,2200,290.797333333,297.522333333,296.272333333
23555,2015,160,2300,290.599666667,297.649666667,295.899666667
23556,2015,161,0,290.02099999999996,296.9835,295.7335
23557,2015,161,100,289.950333333,297.375333333,295.29200000000003
23558,2015,161,200,289.498666667,296.97366666700003,295.057
23559,2015,161,300,289.1085,295.746,293.471
23560,2015,161,400,288.636333333,295.619666667,293.686333333
23561,2015,161,500,288.225666667,294.667333333,292.55066666700003
23562,2015,161,600,288.23900000000003,294.2515,291.9765
23563,2015,161,700,287.687,293.120333333,290.653666667
23564,2015,161,800,287.559,292.525666667,289.892333333
23565,2015,161,900,287.6615,291.8365,290.3115
23566,2015,161,1000,287.45666666700004,291.273333333,289.156666667
23567,2015,161,1100,287.482333333,290.615666667,289.182333333
23568,2015,161,1200,288.2065,291.8065,290.3815
23569,2015,161,1300,287.999333333,290.532666667,290.01599999999996
23570,2015,161,1400,288.490666667,291.107333333,290.824
23571,2015,161,1500,290.3895,292.8645,292.5645
23572,2015,161,1600,290.411666667,293.045,293.061666667
23573,2015,161,1700,291.84133333299997,294.408,294.491333333
23574,2015,161,1800,291.682,294.757,293.882
23575,2015,161,1900,293.641333333,296.45799999999997,295.991333333
23576,2015,161,2000,294.011666667,297.145,296.061666667
23577,2015,161,2100,293.962,296.16200000000003,295.66200000000003
23578,2015,161,2200,294.472333333,297.405666667,295.889
23579,2015,161,2300,294.56266666700003,296.979333333,295.64599999999996
23580,2015,162,0,291.7355,295.9105,293.8855
23581,2015,162,100,292.798333333,295.698333333,294.148333333
23582,2015,162,200,290.943666667,294.843666667,292.893666667
23583,2015,162,300,290.436,293.561,292.186
23584,2015,162,400,288.132333333,292.849,290.749
23585,2015,162,500,287.17566666700003,291.709,289.85900000000004
23586,2015,162,600,286.895,291.37,290.32
23587,2015,162,700,285.71299999999997,289.96299999999997,288.979666667
23588,2015,162,800,285.207,289.357,288.99033333299997
23589,2015,162,900,285.177,289.327,289.002
23590,2015,162,1000,284.512333333,288.529,289.012333333
23591,2015,162,1100,284.323666667,288.307,289.023666667
23592,2015,162,1200,284.882,289.407,289.307
23593,2015,162,1300,284.444333333,288.744333333,289.227666667
23594,2015,162,1400,284.753666667,289.403666667,289.420333333
23595,2015,162,1500,287.27099999999996,291.621,291.971
23596,2015,162,1600,286.844333333,291.76099999999997,291.377666667
23597,2015,162,1700,288.625666667,293.459,293.142333333
23598,2015,162,1800,289.2765,294.4515,293.2015
23599,2015,162,1900,291.434666667,296.38466666700003,295.534666667
23600,2015,162,2000,292.462333333,297.612333333,296.162333333
23601,2015,162,2100,291.7055,296.8055,295.5305
23602,2015,162,2200,293.328,298.71133333299997,296.578
23603,2015,162,2300,293.166,298.582666667,296.366
23604,2015,163,0,291.515248037,296.272830005,294.223455077
23605,2015,163,100,290.486,294.936,292.88599999999997
23606,2015,163,200,290.571978147,294.839479134,292.744058005
23607,2015,163,300,289.297748169,293.584978468,291.292821938
23608,2015,163,400,289.451333333,293.334666667,290.934666667
23609,2015,163,500,288.133666667,292.05033333299997,289.450333333
23610,2015,163,600,288.0585,291.7585,290.1335
23611,2015,163,700,286.326666667,290.143333333,287.926666667
23612,2015,163,800,285.837333333,289.520666667,287.887333333
23613,2015,163,900,285.825,289.3,287.875
23614,2015,163,1000,285.176666667,288.54333333299996,287.826666667
23615,2015,163,1100,285.005333333,288.188666667,287.80533333299996
23616,2015,163,1200,285.4095,290.1595,288.5595
23617,2015,163,1300,285.046333333,289.029666667,288.279666667
23618,2015,163,1400,285.258666667,290.225333333,288.775333333
23619,2015,163,1500,288.2995,292.6995,290.8245
23620,2015,163,1600,287.569,293.469,290.802333333
23621,2015,163,1700,289.66700000000003,295.517,292.333666667
23622,2015,163,1800,290.1635,295.6635,292.6135
23623,2015,163,1900,292.795333333,298.345333333,294.562
23624,2015,163,2000,293.825666667,299.125666667,295.259
23625,2015,163,2100,292.850136742,297.927854311,294.655844233
23626,2015,163,2200,294.448199488,299.267748401,295.72083376
23627,2015,163,2300,293.793,298.243,295.343
23628,2015,164,0,293.23629946799997,297.705084053,294.735356886
23629,2015,164,100,291.061,295.611,292.361
23630,2015,164,200,291.061,295.611,292.361
23631,2015,164,300,290.439386408,294.85924109,291.771619417
23632,2015,164,400,290.324,293.374,290.857333333
23633,2015,164,500,288.764,292.164,289.780666667
23634,2015,164,600,288.961,291.811,289.986
23635,2015,164,700,286.815333333,290.315333333,288.482
23636,2015,164,800,286.426666667,289.676666667,288.26
23637,2015,164,900,286.64099999999996,289.591,288.291
23638,2015,164,1000,286.051333333,288.768,287.984666667
23639,2015,164,1100,286.064666667,288.498,287.931333333
23640,2015,164,1200,286.342,289.41700000000003,288.342
23641,2015,164,1300,286.267333333,288.750666667,288.134
23642,2015,164,1400,286.45666666700004,289.273333333,288.39
23643,2015,164,1500,288.0835,291.5335,290.6085
23644,2015,164,1600,287.793666667,291.47700000000003,290.210333333
23645,2015,164,1700,288.941333333,293.158,291.774666667
23646,2015,164,1800,289.7825,294.3325,292.4325
23647,2015,164,1900,291.032333333,296.182333333,294.29900000000004
23648,2015,164,2000,291.975666667,297.525666667,295.259
23649,2015,164,2100,291.3995,296.5495,294.4495
23650,2015,164,2200,292.849333333,298.666,295.999333333
23651,2015,164,2300,292.779666667,298.46299999999997,295.779666667
23652,2015,165,0,291.05700704099996,296.538021129,294.357007041
23653,2015,165,100,291.413034436,296.778080509,294.447146267
23654,2015,165,200,289.54,294.64,292.84
23655,2015,165,300,288.54756535,293.724615039,291.72856838900003
23656,2015,165,400,285.78700000000003,291.187,288.637
23657,2015,165,500,285.995854796,290.98959419700003,288.611712648
23658,2015,165,600,286.096130473,290.418412993,288.04844430599996
23659,2015,165,700,286.548666667,289.982,287.982
23660,2015,165,800,286.641333333,289.408,287.408
23661,2015,165,900,286.5185,289.1435,287.2935
23662,2015,165,1000,286.683,288.46633333299997,286.566333333
23663,2015,165,1100,286.632,288.09866666700003,286.298666667
23664,2015,165,1200,286.806,290.281,288.33099999999996
23665,2015,165,1300,286.68,289.063333333,287.296666667
23666,2015,165,1400,286.779,290.395666667,288.56233333299997
23667,2015,165,1500,288.455,292.655,291.005
23668,2015,165,1600,288.028333333,293.678333333,291.878333333
23669,2015,165,1700,289.178666667,295.628666667,293.928666667
23670,2015,165,1800,289.7145,296.3395,294.4145
23671,2015,165,1900,291.06966666700004,298.703,296.986333333
23672,2015,165,2000,291.810333333,299.827,297.993666667
23673,2015,165,2100,291.231,299.131,297.45599999999996
23674,2015,165,2200,292.411666667,300.861666667,298.97833333299997
23675,2015,165,2300,292.272333333,300.772333333,298.955666667
23676,2015,166,0,290.475171313,297.71616303,296.59430923400004
23677,2015,166,100,289.414,296.064,295.36400000000003
23678,2015,166,200,289.189772874,295.998666919,294.710401781
23679,2015,166,300,288.008477331,294.246926884,293.367507743
23680,2015,166,400,287.517,294.083666667,291.967
23681,2015,166,500,286.325,292.308333333,290.625
23682,2015,166,600,286.71299999999997,292.08799999999997,291.013
23683,2015,166,700,284.994333333,289.794333333,289.094333333
23684,2015,166,800,284.855666667,289.055666667,288.905666667
23685,2015,166,900,285.0765,288.7765,288.6515
23686,2015,166,1000,284.818,287.88466666700003,288.484666667
23687,2015,166,1100,284.91900000000004,287.452333333,288.25233333299997
23688,2015,166,1200,285.6455,290.5205,290.4955
23689,2015,166,1300,285.538,288.921333333,289.438
23690,2015,166,1400,286.056,290.822666667,290.856
23691,2015,166,1500,287.1755,293.3505,293.4755
23692,2015,166,1600,287.493,295.043,294.493
23693,2015,166,1700,288.41200000000003,297.362,296.712
