year,doy,hourmin,temperature,humidity,pressure,wind,firecount
2012,289,900,289.3,82.0,1018.0,0.0,F
2012,289,1000,289.13,77.0,1017.0,0.0,F
2012,289,1100,288.58,77.0,1017.0,0.0,T
2012,289,1200,288.97,72.0,1017.0,0.0,F
2012,289,1300,288.77,77.0,1018.0,0.0,F
2012,289,1400,288.38,77.0,1018.0,0.0,F
2012,289,1500,289.75,77.0,1018.0,0.0,F
2012,289,1600,293.42,56.0,1018.0,0.0,F
2012,289,1700,297.24,41.0,1017.0,0.0,F
2012,289,1800,297.91,41.0,1018.0,0.0,F
2012,289,1900,300.54,25.0,1017.0,0.0,F
2012,289,2000,301.8,20.0,1016.0,0.0,F
2012,289,2100,301.27,42.0,1015.0,4.0,F
2012,289,2200,300.98,32.0,1015.0,5.0,F
2012,289,2300,300.57,47.0,1014.0,5.0,F
2012,290,0,299.43,41.0,1014.0,5.0,F
2012,290,100,298.56,44.0,1014.0,3.0,F
2012,290,200,297.47,46.0,1014.0,1.0,F
2012,290,300,296.27,46.0,1014.0,2.0,F
2012,290,400,295.89,53.0,1014.0,0.0,F
2012,290,500,294.98,53.0,1014.0,0.0,F
2012,290,600,293.6,56.0,1014.0,0.0,F
2012,290,700,292.89,60.0,1014.0,0.0,F
2012,290,800,292.45,63.0,1014.0,0.0,F
2012,290,900,291.91,59.0,1014.0,0.0,F
2012,290,1000,291.74,63.0,1013.0,0.0,F
2012,290,1100,291.45,63.0,1013.0,0.0,F
2012,290,1200,290.91,63.0,1013.0,0.0,F
2012,290,1300,290.55,63.0,1013.0,0.0,F
2012,290,1400,291.27,59.0,1013.0,0.0,F
2012,290,1500,292.5,37.0,1013.0,0.0,F
2012,290,1600,296.59,31.0,1013.0,0.0,F
2012,290,1700,299.76,24.0,1013.0,0.0,F
2012,290,1800,299.75,"","",1.0,F
2012,290,1900,301.47,34.0,1013.0,4.0,F
2012,290,2000,302.21,19.0,1012.0,3.0,F
2012,290,2100,301.87,28.0,1012.0,4.0,T
2012,290,2200,301.67,30.0,1011.0,4.0,F
2012,290,2300,301.5,26.0,1011.0,2.0,F
2012,291,0,299.93,28.0,1011.0,2.0,F
2012,291,100,298.51,36.0,1011.0,2.0,F
2012,291,200,297.18,41.0,1011.0,0.0,F
2012,291,300,295.88,43.0,1011.0,0.0,F
2012,291,400,295.51,46.0,1011.0,0.0,F
2012,291,500,294.29,56.0,1012.0,0.0,F
2012,291,600,293.49,64.0,1012.0,0.0,F
2012,291,700,292.42,68.0,1012.0,0.0,F
2012,291,800,291.62,72.0,1012.0,0.0,F
2012,291,900,291.02,77.0,1011.0,0.0,F
2012,291,1000,290.79,77.0,1011.0,0.0,F
2012,291,1100,290.57,72.0,1011.0,0.0,F
2012,291,1200,290.05,77.0,1010.0,0.0,F
2012,291,1300,289.62,77.0,1010.0,0.0,F
2012,291,1400,289.58,67.0,1011.0,0.0,T
2012,291,1500,290.55,68.0,1011.0,0.0,F
2012,291,1600,292.87,52.0,1011.0,0.0,F
2012,291,1700,293.68,77.0,1012.0,0.0,F
2012,291,1800,296.74,"","",0.0,F
2012,291,1900,299.67,"","",0.0,F
2012,291,2000,301.95,"","",3.0,F
2012,291,2100,301.47,60.0,1009.0,5.0,F
2012,291,2200,300.71,"","",2.0,F
2012,291,2300,300.51,30.0,1007.0,2.0,F
2012,292,0,298.9,36.0,1007.0,1.0,F
2012,292,100,298.94,34.0,1007.0,1.0,F
2012,292,200,296.51,49.0,1007.0,0.0,F
2012,292,300,295.56,68.0,1007.0,0.0,F
2012,292,400,295.08,73.0,1007.0,0.0,F
2012,292,500,294.25,73.0,1007.0,0.0,F
2012,292,600,293.52,73.0,1007.0,0.0,F
2012,292,700,293.07,77.0,1007.0,0.0,F
2012,292,800,292.75,82.0,1007.0,0.0,F
2012,292,900,291.87,82.0,1007.0,0.0,F
2012,292,1000,291.25,88.0,1007.0,0.0,F
2012,292,1100,290.5,88.0,1007.0,0.0,F
2012,292,1200,290.59,72.0,1007.0,0.0,F
2012,292,1300,290.52,"","",1.0,F
2012,292,1400,290.55,72.0,1008.0,0.0,F
2012,292,1500,291.55,63.0,1008.0,0.0,F
2012,292,1600,295.47,41.0,1008.0,0.0,F
2012,292,1700,299.45,28.0,1008.0,0.0,F
2012,292,1800,303.3,17.0,1008.0,0.0,F
2012,292,1900,305.07,13.0,1008.0,0.0,F
2012,292,2000,305.45,12.0,1007.0,0.0,F
2012,292,2100,306.0,11.0,1007.0,0.0,F
2012,292,2200,304.98,24.0,1007.0,1.0,F
2012,292,2300,304.65,21.0,1007.0,0.0,F
2012,293,0,303.09,24.0,1007.0,0.0,F
2012,293,100,302.44,25.0,1007.0,0.0,F
2012,293,200,299.8,34.0,1008.0,0.0,F
2012,293,300,298.79,34.0,1008.0,0.0,F
2012,293,400,297.85,44.0,1009.0,0.0,F
2012,293,500,296.77,44.0,1009.0,0.0,F
2012,293,600,295.98,44.0,1010.0,0.0,F
2012,293,700,295.22,49.0,1010.0,0.0,F
2012,293,800,294.9,53.0,1011.0,0.0,F
2012,293,900,294.3,53.0,1011.0,0.0,F
2012,293,1000,294.32,46.0,1012.0,0.0,F
2012,293,1100,294.89,40.0,1013.0,1.0,F
2012,293,1200,294.44,64.0,1014.0,2.0,F
2012,293,1300,294.72,69.0,1015.0,1.0,F
2012,293,1400,294.9,73.0,1016.0,1.0,T
2012,293,1500,294.88,73.0,1017.0,2.0,F
2012,293,1600,295.41,73.0,1018.0,0.0,T
2012,293,1700,295.76,64.0,1018.0,1.0,F
2012,293,1800,296.62,73.0,1018.0,0.0,F
2012,293,1900,297.44,61.0,1018.0,1.0,F
2012,293,2000,297.88,54.0,1018.0,2.0,F
2012,293,2100,298.37,47.0,1017.0,0.0,F
2012,293,2200,298.49,47.0,1016.0,0.0,F
2012,293,2300,298.53,50.0,1016.0,0.0,F
