,year,doy,hourmin,temperature,humidity,pressure,wind,firecount
1344,2014,268,300,293.11,82.0,1025.0,2.0,T
4126,2012,364,500,279.01,81.0,1021.0,1.0,F
1076,2013,348,800,278.62,73.0,1026.0,1.0,T
1251,2013,210,200,293.31,66.0,1010.0,2.0,T
915,2014,47,0,287.35,72.0,1016.0,4.0,T
154,2015,201,1600,298.89,75.0,1012.0,2.0,T
955,2015,132,500,285.45,81.0,1026.0,6.0,T
2920,2014,118,1500,283.41,76.0,1023.0,2.0,T
5283,2016,305,1100,286.25,96.0,1023.0,1.0,F
4973,2016,308,1000,283.8,77.0,1022.0,2.0,F
2477,2014,82,400,285.5,76.0,1019.0,5.0,T
1619,2014,222,400,289.26,89.0,1026.0,3.0,T
5026,2017,65,400,280.3,70.0,1019.0,5.0,F
1553,2012,357,2200,286.08,76.0,1012.0,7.0,T
1394,2015,167,2300,293.93,65.0,1025.0,2.0,T
4125,2017,69,600,287.38,82.0,1023.0,9.0,F
3293,2014,73,400,286.98,82.0,1017.0,6.0,F
1857,2014,237,1400,288.12,99.0,1024.0,2.0,T
1808,2015,79,400,286.24,89.0,1030.0,1.0,T
5150,2014,139,800,285.88,86.0,1012.0,0.0,F
4972,2016,266,1200,284.4,85.0,1013.0,6.0,F
2709,2015,149,0,289.31,76.0,1028.0,2.0,T
4735,2014,73,1900,289.6,72.0,1022.0,6.0,F
2419,2014,330,600,283.67,97.0,1040.0,2.0,T
4667,2013,358,200,285.96,57.0,1027.0,1.0,F
668,2015,184,200,295.67,79.0,1006.0,2.0,T
662,2013,122,1400,289.31,60.0,1020.0,4.0,T
1602,2015,187,900,289.41,77.0,1017.0,5.0,T
2279,2013,311,1500,282.96,51.0,1022.0,1.0,T
5093,2013,17,400,278.95,57.0,1031.0,0.0,F
3184,2016,108,1100,283.16,61.0,1028.0,1.0,F
593,2013,175,100,292.48,81.0,1017.0,2.0,T
3331,2015,197,1400,289.38,82.0,1013.0,2.0,F
3227,2016,96,2000,295.03,23.0,1026.0,3.0,F
5623,2016,177,1900,302.14,44.0,1015.0,5.0,F
2890,2015,147,500,284.74,97.0,1029.0,3.0,T
257,2014,268,800,290.68,96.0,1026.0,1.0,T
5367,2016,99,300,289.73,45.0,1011.0,3.0,F
2645,2012,295,2000,291.54,64.0,1011.0,8.0,T
3243,2016,305,100,286.6,100.0,1018.0,5.0,F
1080,2015,111,2000,287.19,83.0,1023.0,4.0,T
4576,2017,262,800,289.43,82.0,1015.0,7.0,F
3208,2016,258,2300,298.7,46.0,1018.0,6.0,F
161,2013,220,400,288.28,89.0,1030.0,2.0,T
1662,2014,284,1700,289.09,88.0,1030.0,0.0,T
60,2015,286,1200,288.92,68.0,1015.0,1.0,T
1216,2014,266,2200,294.22,77.0,1027.0,2.0,T
5845,2016,292,2000,290.83,77.0,1026.0,3.0,F
604,2013,239,2200,294.48,66.0,1024.0,2.0,T
2002,2015,209,2000,306.21,33.0,1012.0,5.0,T
5016,2012,363,1700,281.74,61.0,1021.0,3.0,F
4143,2016,169,800,287.16,83.0,1015.0,1.0,F
2765,2015,74,200,292.06,70.0,1028.0,1.0,T
2884,2013,95,1100,284.01,100.0,1017.0,0.0,T
2263,2014,168,1700,289.35,72.0,1026.0,1.0,T
1738,2013,187,2200,293.45,81.0,1009.0,2.0,T
4450,2014,60,1700,286.12,82.0,1001.0,5.0,F
2787,2013,239,1000,285.36,99.0,1026.0,1.0,T
1305,2013,74,1400,282.78,100.0,1020.0,2.0,T
3688,2012,325,1400,284.14,71.0,1022.0,1.0,F
4456,2017,92,1600,285.72,82.0,1017.0,1.0,F
4074,2017,160,1300,288.58,87.0,1016.0,1.0,F
2605,2014,235,1000,285.92,100.0,1026.0,1.0,T
3639,2016,318,700,286.48,93.0,1021.0,4.0,F
4682,2017,50,300,283.0,100.0,1011.0,6.0,F
886,2013,345,1800,281.27,40.0,1020.0,2.0,T
4925,2014,341,2300,288.34,95.0,1033.0,2.0,F
2500,2012,358,1500,283.21,87.0,1013.0,7.0,T
1523,2012,287,1900,289.04,55.0,1020.0,4.0,T
2966,2013,183,900,289.43,78.0,1007.0,1.0,T
4843,2017,232,1500,289.23,93.0,1012.0,4.0,F
5209,2016,2,1500,278.26,56.0,1019.0,2.0,F
496,2013,167,1800,292.3,93.0,1014.0,0.0,T
1744,2014,122,0,293.67,50.0,1032.0,2.0,T
