,year,doy,hourmin,temperature,humidity,pressure,wind,firecount
3936,2014,263,1000,286.0,92.0,1025.0,1.0,F
800,2015,120,2200,302.71,28.0,1022.0,2.0,F
4031,2015,352,400,285.54,75.0,1020.0,0.0,F
967,2014,207,2200,299.9,61.0,1015.0,4.0,F
2923,2013,192,1700,296.33,61.0,1014.0,1.0,F
5129,2013,36,1800,287.47,87.0,1020.0,0.0,F
4199,2016,214,100,297.57,69.0,1013.0,3.0,F
2604,2013,180,900,291.05,93.0,1013.0,1.0,F
2881,2013,133,300,291.8,82.0,1018.0,3.0,F
3680,2016,320,1300,285.23,48.0,1018.0,1.0,F
4487,2015,243,2000,298.94,64.0,1014.0,4.0,F
1755,2014,52,1300,286.04,87.0,1016.0,0.0,F
2047,2017,56,2100,288.79,38.0,1019.0,4.0,F
1179,2015,127,1900,286.36,82.0,1024.0,3.0,F
4910,2017,195,200,296.6,78.0,1015.0,4.0,F
779,2014,267,1000,288.63,82.0,1025.0,1.0,F
2872,2013,346,0,288.07,54.0,1030.0,1.0,F
1822,2015,278,2100,293.12,93.0,1014.0,4.0,F
5581,2013,303,1400,277.04,87.0,1030.0,1.0,F
1833,2016,18,100,289.67,79.0,1021.0,2.0,F
639,2015,189,900,291.39,72.0,1013.0,2.0,F
1776,2015,5,1800,282.85,55.0,1036.0,1.0,F
2548,2015,225,1100,292.57,83.0,1014.0,1.0,F
2264,2014,177,1100,284.94,89.0,1024.0,0.0,F
17,2014,164,1200,289.96,83.0,1013.0,2.0,T
944,2014,311,2300,301.11,21.0,1030.0,1.0,F
270,2017,53,900,285.74,87.0,1023.0,1.0,F
673,2012,277,1600,299.2,49.0,1011.0,0.0,F
4948,2013,79,1600,287.6,71.0,1019.0,0.0,F
3791,2016,151,400,289.48,72.0,1016.0,2.0,F
4950,2015,283,500,298.83,39.0,1013.0,3.0,F
4114,2015,344,800,286.75,87.0,1017.0,2.0,F
491,2014,151,1800,296.6,60.0,1014.0,3.0,F
3983,2016,147,200,290.11,59.0,1019.0,5.0,F
4751,2015,127,2100,285.9,87.0,1024.0,3.0,F
4009,2016,320,1700,291.89,72.0,1019.0,2.0,F
986,2013,275,1600,287.36,75.0,1026.0,1.0,F
1715,2015,297,600,287.3,80.0,1026.0,1.0,F
2080,2015,326,500,288.67,48.0,1020.0,2.0,F
1748,2015,91,0,292.0,65.0,1027.0,1.0,F
5934,2017,183,1200,290.81,77.0,1014.0,1.0,F
2332,2016,215,2200,300.42,65.0,1015.0,5.0,F
4127,2014,332,300,289.86,35.0,1030.0,1.0,F
1973,2012,280,1600,292.73,68.0,1018.0,1.0,F
2118,2017,241,700,294.73,73.0,1009.0,0.0,F
2930,2016,340,500,285.23,93.0,1017.0,1.0,F
1957,2013,281,1500,290.33,64.0,1016.0,2.0,F
5565,2017,98,2300,292.15,63.0,1017.0,6.0,F
971,2017,333,1200,285.68,76.0,1015.0,1.0,F
2037,2015,248,1100,292.13,64.0,1012.0,1.0,F
2324,2016,271,1800,296.6,24.0,1014.0,3.0,F
3770,2015,191,2000,296.12,53.0,1015.0,4.0,F
2104,2014,15,1900,299.57,54.0,1032.0,1.0,F
5470,2014,81,600,286.88,76.0,1016.0,0.0,F
3145,2014,174,1500,290.41,100.0,1024.0,0.0,F
4237,2015,248,1500,293.53,60.0,1013.0,1.0,F
171,2014,187,1400,295.05,73.0,1015.0,3.0,T
1459,2012,352,2200,287.97,62.0,1021.0,2.0,F
5304,2015,247,1600,294.69,60.0,1013.0,2.0,F
4425,2015,258,200,297.21,65.0,1010.0,3.0,F
413,2017,37,1400,286.05,71.0,1019.0,3.0,F
2082,2017,140,0,298.78,27.0,1012.0,4.0,F
3801,2015,85,1900,300.87,30.0,1031.0,1.0,F
2792,2014,341,1900,293.15,60.0,1034.0,1.0,F
1115,2017,1,900,283.15,87.0,1013.0,1.0,F
28,2014,134,1700,305.03,71.0,1026.0,0.0,T
1360,2014,72,1400,286.35,63.0,1015.0,2.0,F
303,2016,268,1900,299.76,15.0,1017.0,1.0,F
3785,2013,37,0,287.17,76.0,1017.0,4.0,F
34,2014,278,1400,287.2,61.0,1025.0,1.0,T
2534,2016,125,600,288.6,72.0,1016.0,2.0,F
3102,2015,279,700,289.68,87.0,1016.0,1.0,F
3020,2013,32,1800,289.76,48.0,1023.0,0.0,F
4968,2016,157,1900,294.83,68.0,1014.0,3.0,F
1436,2016,197,2100,301.43,53.0,981.0,1.0,F
5444,2016,219,100,297.37,66.0,1011.0,0.0,F
212,2016,278,600,284.95,90.0,1014.0,1.0,F
5134,2016,216,1200,293.83,73.0,1015.0,1.0,F
686,2017,260,1300,292.6,68.0,1014.0,1.0,F
4593,2013,161,2100,294.37,60.0,1012.0,3.0,F
1536,2017,73,1000,285.74,93.0,1018.0,2.0,F
4027,2014,188,2100,301.97,48.0,1011.0,2.0,F
5572,2013,355,700,282.63,54.0,1025.0,0.0,F
4715,2015,132,1000,283.34,93.0,1023.0,0.0,F
913,2017,309,1800,290.55,68.0,1020.0,1.0,F
3899,2013,218,600,290.0,88.0,1015.0,2.0,F
1876,2015,210,1600,295.1,73.0,1015.0,2.0,F
3082,2016,93,1100,283.99,100.0,1021.0,1.0,F
2145,2016,299,1800,293.56,78.0,986.0,1.0,F
3150,2013,360,1200,284.27,54.0,1030.0,1.0,F
305,2012,284,500,290.76,72.0,1016.0,1.0,F
1023,2015,184,200,296.34,69.0,1014.0,4.0,F
3742,2015,6,1800,285.57,48.0,1034.0,1.0,F
5931,2017,257,400,293.39,77.0,1012.0,1.0,F
4352,2013,235,2200,299.7,85.0,1010.0,3.0,F
1808,2013,341,1600,282.6,75.0,1019.0,1.0,F
4010,2015,232,100,296.31,64.0,1012.0,3.0,F
4435,2013,293,1300,290.15,77.0,1014.0,1.0,F
996,2017,28,1000,281.37,56.0,1030.0,1.0,F
5201,2013,156,1900,294.58,71.0,1014.0,4.0,F
4245,2017,316,500,287.36,87.0,1016.0,1.0,F
2791,2016,349,1300,282.76,87.0,1019.0,1.0,F
4714,2017,44,600,285.59,72.0,1017.0,1.0,F
2402,2015,257,700,294.69,69.0,1010.0,2.0,F
2155,2015,290,1600,295.02,90.0,1017.0,1.0,F
4585,2015,142,1700,286.49,92.0,1030.0,1.0,F
850,2016,125,2000,292.68,63.0,1015.0,2.0,F
4203,2017,134,500,289.23,63.0,1013.0,3.0,F
1593,2016,332,400,286.42,71.0,1018.0,4.0,F
42,2013,165,2300,293.95,56.0,1013.0,1.0,T
3209,2014,74,400,287.7,77.0,1020.0,0.0,F
5240,2015,177,1700,296.58,67.0,1019.0,1.0,F
4040,2017,30,500,288.68,18.0,1022.0,3.0,F
4221,2016,350,1100,283.46,93.0,1018.0,2.0,F
3285,2013,209,600,291.86,89.0,1015.0,1.0,F
851,2013,325,1800,289.15,100.0,1014.0,2.0,F
2077,2016,67,2000,283.24,87.0,1017.0,3.0,F
4231,2017,197,1300,291.89,82.0,1014.0,0.0,F
2310,2016,288,1000,280.23,92.0,982.0,1.0,F
1493,2013,197,1000,291.58,82.0,1012.0,1.0,F
60,2014,9,1500,284.96,54.0,1028.0,0.0,T
2364,2013,62,1200,286.6,33.0,1022.0,0.0,F
410,2016,105,500,288.3,72.0,1018.0,1.0,F
4223,2016,321,500,289.23,88.0,1016.0,1.0,F
3763,2017,101,400,288.15,67.0,1017.0,2.0,F
1787,2015,240,300,298.19,65.0,1013.0,1.0,F
2437,2016,47,1300,286.97,45.0,1013.0,1.0,F
3520,2017,301,1900,295.98,68.0,1013.0,1.0,F
1385,2013,142,1700,292.15,72.0,1014.0,0.0,F
3458,2014,238,1000,289.03,91.0,1026.0,0.0,F
5008,2013,196,2100,299.11,47.0,1013.0,4.0,F
4017,2013,254,1400,290.7,97.0,1025.0,1.0,F
1933,2012,309,1100,284.67,82.0,1016.0,0.0,F
5498,2015,23,200,284.08,46.0,1037.0,1.0,F
3888,2014,201,1800,296.44,60.0,1017.0,1.0,F
373,2014,96,0,290.02,52.0,1016.0,5.0,F
2150,2016,23,1700,284.62,62.0,1019.0,1.0,F
5459,2013,114,600,286.55,67.0,1015.0,3.0,F
2511,2013,174,1600,290.83,77.0,1012.0,0.0,F
4759,2013,43,2300,287.12,47.0,1020.0,4.0,F
3947,2014,75,800,288.33,59.0,1023.0,0.0,F
225,2015,322,1600,283.24,65.0,1019.0,1.0,F
277,2014,273,200,292.78,63.0,1023.0,2.0,F
201,2017,230,1900,296.73,60.0,1017.0,4.0,F
5403,2014,68,1000,287.78,36.0,1020.0,0.0,F
5578,2015,142,900,284.06,97.0,1029.0,1.0,F
2329,2016,237,1100,292.26,88.0,1017.0,2.0,F
3518,2016,142,1300,286.83,59.0,1015.0,2.0,F
5054,2014,291,1200,283.44,90.0,1026.0,0.0,F
1826,2012,299,600,287.78,63.0,1016.0,1.0,F
4390,2014,348,1100,273.26,80.0,1032.0,1.0,F
5947,2013,213,2100,294.84,89.0,1016.0,1.0,F
1612,2013,356,400,283.13,54.0,1027.0,1.0,F
5779,2013,44,1100,279.9,65.0,1025.0,0.0,F
5770,2017,266,1100,287.14,72.0,1010.0,1.0,F
1087,2015,213,300,295.05,83.0,1015.0,2.0,F
2888,2015,2,2200,284.46,54.0,1031.0,2.0,F
4572,2013,30,2000,287.44,62.0,1024.0,3.0,F
2533,2015,338,100,293.06,24.0,1017.0,1.0,F
5461,2016,357,1600,287.84,87.0,1013.0,5.0,F
3157,2014,154,900,288.23,93.0,1010.0,5.0,F
1048,2017,332,200,288.64,63.0,1015.0,4.0,F
4992,2016,220,0,298.8,63.0,1010.0,1.0,F
4847,2017,53,1300,285.84,93.0,1021.0,1.0,F
5789,2013,347,1200,275.15,54.0,1022.0,1.0,F
4543,2016,344,1300,282.34,87.0,1025.0,1.0,F
1187,2017,68,700,285.87,66.0,1018.0,2.0,F
1619,2014,364,100,283.49,49.0,1031.0,0.0,F
5547,2014,323,1400,274.5,47.0,1033.0,1.0,F
2343,2016,260,1300,286.97,82.0,1014.0,1.0,F
440,2017,309,1500,286.3,82.0,1019.0,3.0,F
5603,2017,59,2200,288.23,51.0,1021.0,3.0,F
3619,2013,215,1600,291.99,63.0,1016.0,2.0,F
197,2016,46,2300,300.55,28.0,1019.0,2.0,F
5687,2017,246,700,303.21,38.0,1012.0,2.0,F
5427,2014,318,700,280.99,89.0,1029.0,1.0,F
4475,2017,55,1700,283.69,47.0,1023.0,1.0,F
1814,2013,123,1300,287.88,82.0,1019.0,2.0,F
3772,2016,318,0,297.56,23.0,1017.0,3.0,F
4299,2013,242,2300,306.33,36.0,1010.0,1.0,F
5099,2013,296,2000,293.66,68.0,1014.0,4.0,F
3723,2013,240,1500,296.44,68.0,1012.0,1.0,F
4370,2013,57,1900,290.93,16.0,1023.0,2.0,F
2029,2016,141,200,290.92,72.0,1012.0,2.0,F
5694,2016,98,2200,290.14,82.0,1014.0,2.0,F
3471,2013,235,0,297.81,81.0,1010.0,1.0,F
418,2013,34,800,286.86,51.0,1022.0,0.0,F
3133,2013,243,600,298.95,61.0,1015.0,1.0,F
2440,2016,209,1500,296.83,88.0,1014.0,1.0,F
2571,2017,298,700,297.07,28.0,1015.0,2.0,F
1525,2012,327,1800,289.3,77.0,1020.0,2.0,F
1268,2016,56,2300,298.41,17.0,1023.0,2.0,F
2004,2017,319,1600,286.32,67.0,1016.0,1.0,F
3859,2013,163,700,288.43,83.0,1013.0,1.0,F
152,2015,28,0,289.24,70.0,1034.0,0.0,T
4078,2015,165,2100,297.46,74.0,1021.0,1.0,F
4939,2014,19,300,297.86,54.0,1005.0,1.0,F
38,2013,363,900,280.7,54.0,1026.0,1.0,T
985,2012,355,700,283.74,32.0,1017.0,6.0,F
1752,2015,291,1000,294.85,83.0,1013.0,2.0,F
199,2013,165,0,293.61,68.0,1010.0,0.0,F
5462,2014,149,200,291.77,68.0,1012.0,2.0,F
4133,2014,333,300,287.86,43.0,1025.0,1.0,F
1929,2013,145,1200,287.84,73.0,1012.0,1.0,F
4512,2013,308,1700,283.22,90.0,1023.0,1.0,F
2127,2013,27,700,288.03,87.0,1015.0,1.0,F
1666,2017,186,2300,297.93,27.0,1016.0,4.0,F
5205,2015,214,100,296.9,64.0,1013.0,3.0,F
4392,2013,201,1500,290.99,93.0,1011.0,1.0,F
4470,2012,366,600,281.42,93.0,1013.0,1.0,F
4650,2014,246,1100,285.05,88.0,1021.0,0.0,F
5056,2014,91,2000,289.14,45.0,1018.0,4.0,F
5155,2017,128,1800,290.81,48.0,1013.0,5.0,F
610,2016,131,800,288.38,68.0,1015.0,2.0,F
3004,2015,134,200,287.89,65.0,1025.0,2.0,F
1804,2016,2,400,282.45,73.0,1020.0,0.0,F
1043,2015,294,1800,296.58,64.0,1014.0,3.0,F
4518,2013,100,600,284.94,71.0,1011.0,0.0,F
3141,2012,282,1200,291.76,77.0,1013.0,0.0,F
3753,2015,193,400,292.36,68.0,1016.0,3.0,F
4000,2012,327,1900,290.95,72.0,1020.0,2.0,F
5455,2013,106,1400,284.78,93.0,1013.0,3.0,F
956,2013,227,900,289.7,93.0,1012.0,0.0,F
4483,2014,224,200,297.06,56.0,1025.0,1.0,F
5558,2012,326,700,286.16,82.0,1022.0,0.0,F
1532,2015,241,2200,304.98,49.0,1014.0,3.0,F
58,2014,46,1500,284.97,62.0,1016.0,0.0,T
1582,2014,304,400,286.19,84.0,1026.0,1.0,F
1825,2012,354,800,286.29,87.0,1017.0,0.0,F
125,2013,262,1600,290.15,77.0,1011.0,2.0,T
3079,2017,108,100,293.15,56.0,1018.0,4.0,F
3879,2016,221,500,293.68,87.0,1011.0,1.0,F
3054,2017,243,200,302.62,57.0,1006.0,3.0,F
2664,2012,344,1200,285.89,83.0,1009.0,0.0,F
3172,2015,101,1400,281.71,91.0,1027.0,0.0,F
2987,2014,97,1500,288.07,51.0,1019.0,0.0,F
3566,2016,312,0,294.16,73.0,1018.0,5.0,F
3600,2012,312,2000,296.76,82.0,1018.0,3.0,F
622,2017,127,200,287.82,50.0,1012.0,6.0,F
133,2013,160,1500,288.89,88.0,1010.0,1.0,T
348,2016,113,500,284.87,83.0,1013.0,0.0,F
4367,2017,266,900,288.05,82.0,1011.0,1.0,F
5483,2013,316,400,288.46,56.0,1019.0,1.0,F
696,2015,22,600,278.83,78.0,1031.0,0.0,F
1273,2014,203,1300,291.52,77.0,1017.0,4.0,F
5250,2013,195,1600,293.64,73.0,1015.0,1.0,F
822,2015,150,1800,295.26,68.0,1026.0,1.0,F
3872,2017,268,2100,301.29,15.0,1010.0,3.0,F
4499,2017,206,1700,295.07,78.0,1016.0,1.0,F
1177,2013,277,200,289.91,79.0,1009.0,0.0,F
1363,2017,292,1000,292.07,82.0,1013.0,2.0,F
1458,2016,203,600,292.32,87.0,981.0,1.0,F
3665,2016,182,1800,296.71,82.0,1013.0,3.0,F
5702,2017,29,2200,295.78,11.0,1023.0,5.0,F
968,2017,30,1500,283.31,37.0,1021.0,1.0,F
2771,2016,322,100,291.15,72.0,1012.0,3.0,F
385,2015,54,1500,284.03,95.0,1028.0,2.0,F
1241,2015,16,500,278.25,64.0,1035.0,1.0,F
5919,2017,315,300,289.83,82.0,1016.0,1.0,F
4003,2012,331,2200,291.41,77.0,1014.0,2.0,F
5555,2015,109,1300,279.78,79.0,1026.0,0.0,F
5332,2017,237,1100,291.66,77.0,1009.0,0.0,F
1949,2013,188,1500,291.81,96.0,1009.0,0.0,F
2861,2015,281,1700,298.09,64.0,1016.0,1.0,F
2988,2012,291,1200,288.75,93.0,1011.0,0.0,F
4287,2015,209,300,293.59,68.0,1013.0,3.0,F
5795,2013,324,1900,290.79,55.0,1015.0,1.0,F
3911,2014,235,400,291.68,69.0,1026.0,1.0,F
4080,2013,324,300,286.1,96.0,1014.0,1.0,F
5945,2016,305,2200,291.73,69.0,982.0,3.0,F
2647,2017,16,800,284.15,81.0,1019.0,1.0,F
2574,2015,53,500,282.54,90.0,1026.0,1.0,F
5294,2012,316,800,285.48,62.0,1016.0,4.0,F
3880,2017,122,400,290.14,77.0,1013.0,1.0,F
2314,2015,56,1500,282.71,61.0,1034.0,1.0,F
1147,2014,18,1600,297.86,54.0,1005.0,1.0,F
1615,2017,262,0,297.08,64.0,1014.0,4.0,F
1753,2015,22,2000,290.59,39.0,1037.0,2.0,F
1930,2014,319,100,288.58,73.0,1027.0,1.0,F
1477,2013,254,100,295.16,76.0,1012.0,2.0,F
3107,2017,226,1800,295.15,64.0,1015.0,3.0,F
371,2015,259,0,295.74,88.0,1012.0,4.0,F
2444,2014,5,1400,282.2,54.0,1028.0,0.0,F
5400,2014,59,900,288.68,88.0,1011.0,3.0,F
5166,2017,25,400,278.94,95.0,984.0,1.0,F
3032,2016,358,800,287.97,82.0,1018.0,1.0,F
130,2014,157,1800,294.08,100.0,1022.0,1.0,T
4936,2015,166,2200,301.43,69.0,1022.0,1.0,F
658,2016,250,1900,297.23,56.0,1011.0,4.0,F
5474,2016,244,1100,291.81,88.0,1010.0,2.0,F
1125,2013,99,300,288.03,82.0,1012.0,5.0,F
372,2013,98,1100,286.88,72.0,1014.0,3.0,F
5930,2015,75,1800,294.11,39.0,1027.0,2.0,F
1712,2015,260,500,292.28,68.0,1015.0,1.0,F
4843,2014,315,1300,282.81,94.0,1026.0,1.0,F
5236,2014,352,200,280.88,90.0,1032.0,1.0,F
1370,2017,252,600,293.65,93.0,1014.0,1.0,F
3932,2013,194,1800,297.02,62.0,1012.0,1.0,F
5320,2013,54,800,279.66,81.0,1020.0,0.0,F
5085,2013,70,2200,291.4,50.0,1022.0,4.0,F
814,2015,350,1400,277.48,70.0,1021.0,1.0,F
2435,2015,210,1000,292.15,73.0,1013.0,2.0,F
2030,2013,116,700,287.46,59.0,1016.0,0.0,F
490,2013,28,1200,285.51,93.0,1017.0,3.0,F
5479,2012,316,2200,289.28,36.0,1018.0,7.0,F
1994,2015,78,900,283.91,89.0,1028.0,0.0,F
2543,2014,258,1100,293.61,83.0,1021.0,1.0,F
3235,2017,177,2300,302.24,54.0,1014.0,3.0,F
740,2015,121,1500,294.04,50.0,1024.0,1.0,F
2275,2016,32,900,284.11,86.0,1011.0,8.0,F
4364,2017,20,0,288.52,82.0,1014.0,4.0,F
707,2017,115,600,289.48,67.0,1014.0,3.0,F
721,2016,40,1700,295.31,19.0,1021.0,1.0,F
4191,2015,9,2100,289.58,43.0,1029.0,1.0,F
50,2015,321,1200,280.8,86.0,1021.0,1.0,T
2992,2016,51,1300,280.85,76.0,1019.0,1.0,F
4830,2014,311,1000,279.73,58.0,1033.0,1.0,F
2434,2016,82,100,291.28,64.0,1018.0,4.0,F
5510,2013,118,800,286.91,77.0,1022.0,2.0,F
5860,2017,154,1900,293.47,68.0,1014.0,4.0,F
4839,2014,149,2200,297.13,60.0,1013.0,3.0,F
928,2017,330,2100,292.65,68.0,1019.0,3.0,F
5103,2014,48,900,284.16,87.0,1018.0,0.0,F
1983,2014,35,400,283.73,76.0,1015.0,0.0,F
5295,2015,50,1100,278.35,80.0,1031.0,1.0,F
5871,2016,269,1900,299.68,8.0,1017.0,4.0,F
1938,2013,307,2100,291.48,51.0,1023.0,1.0,F
2007,2015,77,1300,284.62,81.0,1027.0,1.0,F
5939,2013,301,2100,286.61,94.0,1024.0,3.0,F
4829,2014,95,100,288.08,55.0,1016.0,4.0,F
550,2017,49,1400,282.44,100.0,965.0,1.0,F
4140,2014,150,900,287.86,87.0,1012.0,0.0,F
4668,2013,154,2300,293.63,60.0,1009.0,3.0,F
3545,2016,291,2100,293.62,77.0,980.0,1.0,F
868,2015,13,900,279.8,91.0,1032.0,1.0,F
4835,2016,138,200,290.0,68.0,1013.0,3.0,F
2908,2017,290,1000,291.26,31.0,1016.0,1.0,F
1928,2013,81,300,288.09,82.0,1017.0,3.0,F
19,2012,276,1200,291.75,73.0,1013.0,0.0,T
5598,2014,361,900,270.03,63.0,1036.0,1.0,F
2494,2013,21,1400,283.25,39.0,1020.0,1.0,F
3403,2016,111,2200,300.14,21.0,1013.0,6.0,F
2879,2017,130,1800,289.97,77.0,1020.0,1.0,F
4785,2017,222,2300,298.37,64.0,1014.0,4.0,F
4292,2016,306,2000,293.31,46.0,1017.0,3.0,F
5736,2013,163,2300,294.75,85.0,1013.0,5.0,F
2019,2016,66,2200,290.88,48.0,1018.0,6.0,F
5246,2017,53,700,286.78,82.0,1023.0,0.0,F
4574,2013,288,2100,300.18,60.0,1022.0,1.0,F
3317,2013,68,1700,284.74,54.0,1014.0,4.0,F
1373,2015,17,300,285.42,48.0,1033.0,1.0,F
3304,2012,301,300,291.28,72.0,1015.0,1.0,F
4981,2014,53,900,284.43,82.0,1014.0,0.0,F
2786,2014,259,1700,302.62,63.0,1023.0,1.0,F
3264,2013,12,2200,284.33,40.0,1020.0,4.0,F
2902,2015,29,700,284.26,68.0,1031.0,1.0,F
4117,2013,77,1700,286.31,83.0,1029.0,1.0,F
5880,2015,297,1500,291.93,53.0,1027.0,1.0,F
2613,2016,32,1500,282.61,43.0,1014.0,8.0,F
2754,2015,187,300,292.27,68.0,1016.0,3.0,F
1707,2013,308,1200,279.39,89.0,1023.0,1.0,F
5754,2013,216,1400,288.83,91.0,1014.0,1.0,F
3611,2016,224,400,293.65,80.0,1015.0,1.0,F
515,2013,315,2300,295.98,31.0,1016.0,1.0,F
5017,2017,150,200,290.82,72.0,1013.0,3.0,F
1711,2017,9,1700,286.41,87.0,1021.0,3.0,F
4727,2017,312,1600,286.3,82.0,1018.0,1.0,F
5053,2013,347,1900,292.15,20.0,1022.0,1.0,F
1738,2014,66,700,288.25,87.0,1017.0,4.0,F
3918,2012,362,600,283.05,86.0,1016.0,0.0,F
4332,2013,161,2000,294.55,59.0,1013.0,2.0,F
5708,2017,172,1900,302.89,64.0,975.0,1.0,F
3601,2013,308,1400,280.31,90.0,1023.0,1.0,F
1710,2014,84,200,288.54,67.0,1017.0,3.0,F
3243,2016,1,200,281.51,59.0,1024.0,2.0,F
3003,2013,268,1000,286.02,88.0,1016.0,1.0,F
3446,2016,182,600,292.08,82.0,1013.0,2.0,F
3714,2013,283,400,287.39,82.0,1009.0,5.0,F
4542,2013,44,700,281.16,71.0,1025.0,0.0,F
3071,2017,93,1700,288.33,59.0,1015.0,1.0,F
682,2015,256,500,297.69,61.0,1013.0,1.0,F
4216,2012,305,700,286.65,100.0,1019.0,1.0,F
2617,2017,208,2100,299.72,61.0,1014.0,6.0,F
3047,2016,317,500,290.48,43.0,1019.0,1.0,F
1674,2017,168,2000,299.45,32.0,1012.0,4.0,F
1044,2017,155,500,290.07,82.0,1014.0,0.0,F
1863,2016,228,1800,306.0,23.0,1014.0,0.0,F
3449,2013,69,1500,283.2,62.0,1021.0,6.0,F
5545,2014,114,900,285.61,82.0,1014.0,1.0,F
1685,2017,241,2100,303.86,61.0,1009.0,3.0,F
1405,2012,366,2100,284.59,71.0,1015.0,0.0,F
5522,2017,121,100,297.53,29.0,1016.0,5.0,F
1448,2013,217,1400,288.25,95.0,1014.0,0.0,F
306,2014,110,100,292.15,63.0,1016.0,4.0,F
2179,2015,257,1100,293.36,73.0,1010.0,1.0,F
3459,2014,45,200,292.32,63.0,1016.0,2.0,F
2027,2014,142,1100,289.71,72.0,1014.0,2.0,F
3199,2012,342,2300,291.58,72.0,1012.0,4.0,F
2139,2015,282,1000,291.62,79.0,1017.0,1.0,F
659,2016,70,1200,283.43,100.0,1017.0,1.0,F
957,2017,107,1300,284.87,82.0,1019.0,1.0,F
5816,2014,243,1900,302.44,59.0,1022.0,1.0,F
3527,2016,166,900,287.68,90.0,1016.0,0.0,F
18,2015,145,1200,283.86,88.0,1027.0,1.0,T
2501,2015,40,100,291.81,73.0,1031.0,2.0,F
4564,2016,233,1900,298.45,69.0,1014.0,4.0,F
344,2014,188,200,298.44,38.0,1012.0,1.0,F
5726,2014,67,600,286.81,67.0,1015.0,0.0,F
405,2014,339,200,284.54,90.0,1029.0,1.0,F
3885,2015,269,400,296.76,83.0,1011.0,1.0,F
4085,2014,95,600,283.21,71.0,1016.0,0.0,F
4045,2012,319,400,285.83,44.0,1021.0,2.0,F
4723,2014,313,500,284.35,66.0,1028.0,0.0,F
672,2013,267,1500,292.01,89.0,1022.0,1.0,F
3125,2017,222,2200,298.76,65.0,1014.0,3.0,F
3484,2017,75,1500,286.51,82.0,1020.0,0.0,F
1831,2014,210,2300,303.17,55.0,1026.0,2.0,F
334,2016,114,1900,292.63,55.0,1018.0,2.0,F
224,2015,316,200,291.06,42.0,1021.0,2.0,F
5727,2016,31,300,287.76,82.0,1018.0,2.0,F
2920,2016,353,1700,280.31,49.0,1022.0,1.0,F
4161,2015,221,1300,292.33,82.0,1014.0,0.0,F
3822,2013,60,300,287.51,23.0,1023.0,4.0,F
1610,2014,362,400,272.94,54.0,1040.0,1.0,F
784,2014,126,200,289.34,100.0,1025.0,0.0,F
2667,2013,81,2000,290.95,72.0,1014.0,4.0,F
5052,2016,204,500,295.89,88.0,1014.0,2.0,F
3749,2015,294,2000,298.01,69.0,1013.0,3.0,F
5845,2015,302,2100,297.66,36.0,1008.0,5.0,F
4175,2015,78,100,291.77,54.0,1026.0,2.0,F
347,2017,35,600,287.8,82.0,1020.0,1.0,F
4296,2015,164,1600,290.21,88.0,1022.0,1.0,F
1194,2016,2,700,280.39,80.0,1020.0,1.0,F
3036,2015,52,1600,280.18,84.0,1027.0,1.0,F
936,2014,325,200,285.95,84.0,1028.0,1.0,F
2058,2016,6,100,286.66,89.0,1009.0,5.0,F
5526,2015,66,1900,297.69,30.0,1029.0,1.0,F
3662,2017,246,1100,304.51,48.0,1012.0,5.0,F
1839,2015,114,800,283.66,96.0,1026.0,0.0,F
4999,2016,143,1700,290.9,52.0,1019.0,3.0,F
4434,2016,91,0,289.41,45.0,1016.0,4.0,F
1029,2014,65,1800,289.9,72.0,1020.0,3.0,F
1339,2016,117,400,286.1,62.0,1014.0,4.0,F
2794,2013,228,800,290.39,90.0,1009.0,1.0,F
3513,2016,150,500,288.81,77.0,1016.0,2.0,F
1766,2016,143,1200,284.41,63.0,1018.0,2.0,F
1140,2016,205,2300,300.9,78.0,1011.0,6.0,F
3257,2014,137,1800,297.17,99.0,1023.0,1.0,F
5676,2014,353,900,275.7,86.0,1036.0,1.0,F
2587,2017,157,700,290.4,77.0,1014.0,1.0,F
2522,2017,292,2300,295.57,68.0,1013.0,4.0,F
3116,2013,176,700,288.5,83.0,1010.0,1.0,F
1895,2013,205,400,292.14,80.0,1014.0,1.0,F
3372,2013,273,1400,282.93,56.0,1027.0,1.0,F
2928,2017,125,900,289.81,77.0,1014.0,2.0,F
5929,2017,321,100,296.3,38.0,1014.0,3.0,F
5345,2016,3,2100,289.25,52.0,1015.0,5.0,F
4215,2014,65,400,288.21,82.0,1018.0,2.0,F
4871,2017,301,400,291.68,88.0,1012.0,2.0,F
2798,2013,214,900,288.23,84.0,1014.0,0.0,F
2276,2017,224,1000,292.77,93.0,1013.0,1.0,F
5100,2014,43,1000,284.7,87.0,1019.0,0.0,F
3827,2015,16,1500,280.44,53.0,1035.0,1.0,F
1141,2013,279,2000,305.15,5.0,1016.0,6.0,F
618,2016,149,800,288.86,72.0,1012.0,0.0,F
260,2013,150,500,288.91,88.0,1007.0,0.0,F
1511,2014,18,500,297.86,54.0,1005.0,1.0,F
4431,2013,251,600,294.79,78.0,1016.0,1.0,F
156,2013,164,1100,288.66,97.0,1012.0,1.0,T
1884,2014,63,600,286.45,77.0,1019.0,0.0,F
4377,2017,10,1900,288.61,67.0,1022.0,0.0,F
3722,2017,237,1500,292.42,77.0,1010.0,3.0,F
5109,2014,181,1100,286.57,92.0,1023.0,0.0,F
56,2014,126,1000,287.49,100.0,1023.0,1.0,T
1144,2013,365,900,282.3,54.0,1032.0,1.0,F
