,year,doy,hourmin,temperature,humidity,pressure,wind,firecount
1740,2012,358,1100,285.62,71.0,1011.0,12.0,F
4835,2016,16,500,283.94,87.0,1006.0,1.0,F
4123,2014,133,2200,304.46,47.0,1018.0,0.0,F
2947,2013,22,1000,279.65,43.0,1023.0,4.0,F
976,2013,61,2300,293.69,49.0,1025.0,2.0,F
1590,2013,118,600,283.19,76.0,1026.0,1.0,F
5359,2014,180,1800,294.94,59.0,1018.0,1.0,F
787,2015,120,1900,293.59,55.0,1024.0,2.0,F
801,2013,327,200,287.23,23.0,1012.0,1.0,F
187,2013,240,2000,295.06,54.0,1022.0,2.0,T
5861,2013,362,500,282.57,55.0,1018.0,1.0,F
2968,2016,329,2100,286.51,45.0,1022.0,1.0,F
418,2015,311,700,284.27,93.0,1020.0,1.0,T
4237,2014,290,1100,284.84,98.0,1026.0,2.0,F
2323,2017,206,2000,296.55,44.0,1014.0,2.0,F
1063,2016,105,1500,284.59,59.0,1021.0,4.0,F
3977,2015,315,500,282.12,93.0,1029.0,2.0,F
557,2013,352,1700,281.92,55.0,1013.0,1.0,T
4326,2014,274,1800,293.14,63.0,1025.0,4.0,F
1866,2016,139,1500,291.55,67.0,1015.0,1.0,F
3108,2014,188,600,287.9,68.0,1012.0,1.0,F
985,2015,23,1700,282.44,96.0,1041.0,1.0,F
5767,2014,319,300,287.17,92.0,1032.0,3.0,F
3079,2017,120,1800,293.8,59.0,1021.0,2.0,F
4118,2017,76,1200,282.07,70.0,1019.0,1.0,F
4362,2013,50,600,281.49,81.0,1017.0,5.0,F
4081,2013,73,1500,281.42,56.0,1025.0,6.0,F
37,2013,139,1400,284.3,93.0,1020.0,2.0,T
2833,2016,219,1700,290.01,90.0,1011.0,0.0,F
3636,2013,243,900,287.47,96.0,1027.0,1.0,F
4762,2013,142,400,289.94,73.0,1016.0,1.0,F
1672,2013,216,100,295.13,57.0,1011.0,2.0,F
694,2013,260,400,290.78,81.0,1008.0,2.0,T
4641,2014,202,200,292.24,68.0,1015.0,6.0,F
4890,2016,217,1600,287.04,88.0,1012.0,1.0,F
372,2015,267,2000,302.41,47.0,1014.0,1.0,T
3275,2014,7,700,284.22,55.0,1020.0,1.0,F
1109,2013,144,300,286.91,82.0,1013.0,1.0,F
5954,2014,221,200,293.01,72.0,1024.0,2.0,F
3629,2014,276,900,290.01,72.0,1030.0,1.0,F
4409,2016,47,700,285.52,86.0,1011.0,0.0,F
4393,2015,192,800,288.91,77.0,1014.0,2.0,F
5979,2015,271,200,294.58,77.0,1009.0,7.0,F
3078,2013,34,400,284.55,71.0,1022.0,0.0,F
4308,2015,291,300,291.25,82.0,1015.0,4.0,F
2985,2012,318,2200,288.92,44.0,1026.0,1.0,F
4480,2014,319,1500,285.38,95.0,1033.0,2.0,F
5581,2014,306,2300,290.29,74.0,1033.0,3.0,F
942,2017,293,1400,284.33,100.0,1017.0,2.0,F
1610,2017,84,0,287.91,61.0,1017.0,1.0,F
1657,2016,271,1400,289.81,39.0,1010.0,0.0,F
280,2013,316,2200,293.67,58.0,1024.0,0.0,T
624,2015,120,0,289.86,69.0,1027.0,2.0,T
5718,2017,269,1300,286.17,91.0,1009.0,0.0,F
2553,2017,27,400,281.4,74.0,1020.0,3.0,F
3187,2016,102,1700,288.27,77.0,1019.0,3.0,F
4199,2016,13,1700,286.58,97.0,1025.0,5.0,F
3213,2014,76,2000,290.72,59.0,1019.0,1.0,F
3158,2014,91,300,281.5,76.0,1011.0,3.0,F
5204,2013,92,400,286.23,88.0,1026.0,2.0,F
1198,2015,49,1400,282.0,100.0,1036.0,1.0,F
5029,2013,339,1600,272.98,65.0,1021.0,0.0,F
3850,2014,122,2100,291.16,63.0,1031.0,2.0,F
364,2013,354,1900,285.21,55.0,1014.0,0.0,T
5753,2016,48,1000,289.61,45.0,1005.0,4.0,F
4909,2015,76,400,288.03,84.0,1030.0,1.0,F
5415,2016,89,2100,289.54,17.0,1020.0,3.0,F
2433,2017,96,1000,286.93,17.0,1013.0,2.0,F
2699,2015,201,2200,303.28,56.0,1015.0,8.0,F
3751,2015,181,400,293.96,63.0,1014.0,2.0,F
5871,2017,290,800,287.99,66.0,1017.0,1.0,F
